,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
7945,Xiong Yijun|Herwig Bruneel|Bart Steyaert,,Deriving Delay Characteristics from Queue Length Statistics in Discrete-Time Queues with Multiple Servers.,-1996,,,,2178526,journals/pe/YijunBS96,3,35,5,35,5,3
7956,R. K. Buter|E. C. M. Noyons,,Using Bibliometric Maps to Visualise Term Distribution in Scientific Papers.,2002,,,,539765,conf/iv/ButerN02,1,0,548,0,548,3
7958,Joseph M. Galea|Neil B. Albert|Thomas Ditye|R. Chris Miall,,Disruption of the Dorsolateral Prefrontal Cortex Facilitates the Consolidation of Procedural Skills.,-2010,,,,2371043,journals/jocn/GaleaADM10,0,234,5,234,5,3
7962,Alessandra Mileo|Davide Merico|Stefano Pinardi|Roberto Bisiani,,A Logical Approach to Home Healthcare with Intelligent Sensor-Network Support.,2010,,,,1877913,journals/cj/MileoMPB10,0,96,5,96,5,3
7965,Héctor H. González-Baños|Jean-Claude Latombe,,Robot Navigation for Automatic Model Construction Using Safe Regions.,2000,,,,510098,conf/iser/Gonzalez-BanosL00,1,0,1919,0,1919,3
7966,Electronic procurement of construction products.,,O. O. Ugwu|Chimay J. Anumba|J. M. Kamara|D. Leonard,-2002,,,,2340694,journals/ijstm/UgwuAKL02,0,560,5,560,5,3
7976,A CORBA Server for the Radiation Hybrid Database.,,Patricia Rodriguez-Tomé|Carsten Helgesen|Philip Lijnzaad|Kim Jungfer,1997,,,,514776,conf/ismb/Rodriguez-TomeHLJ97,2,0,5,0,5,3
7980,Gordon Bell,,A Time and a Place for Standards.,-2004,,,,2191613,journals/queue/Bell04a,0,479,5,479,5,3
7987,Enhance exploring temporal correlation for data collection in WSNs.,,Ngoc Duy Pham|Trong Duc Le|Hyunseung Choo,-2008,,,,655770,conf/rivf/PhamLC08,1,0,567,0,567,3
7999,Hong-Wei Sun|Kwok-Yan Lam|Dieter Gollmann|Siu Leung Chung|Jian-Bin Li|Jia-Guang Sun,,Efficient Fingercode Classification.,2008,,,,2013756,journals/ieicet/SunLGCLS08,5,34,5,34,5,3
8008,Training IP Creators and Integrators.,,Donald W. Bouldin|Senthil Natarajan|Benjamin A. Levine|Chandra Tan|Danny Newport,1999,,,,596533,conf/mse/BouldinNLTN99,1,0,1891,0,1891,3
8012,Minsoo Ryu|Jungkeun Park|Kimoon Kim|Yangmin Seo|Seongsoo Hong,,Performance Re-engineering of Embedded Real-Time Systems.,1999,,,,567354,conf/lctrts/RyuPKSH99,4,0,1928,0,1928,3
8016,Amit Kumar|Ram Huggahalli,,Impact of Cache Coherence Protocols on the Processing of Network Traffic.,2007,,,,586058,conf/micro/KumarH07,1,0,761,0,761,3
8017,Paulo Rogério Scalassara|Maria Eugenia Dajer|Jamille Lays Marrara|Carlos Dias Maciel|Jose Carlos Pereira,,Analysis of Voice Pathology Evolution Using Entropy Rate.,2008,,,,513716,conf/ism/ScalassaraDMMP08,0,0,448,0,448,3
8019,Error probability for orthogonal space-time block code diversity system using rectangular QAM transmission over Rayleigh fading channels.,,Hong-Yu Liu|Rainfield Y. Yen,2006,,,,2350405,journals/tsp/LiuY06,3,0,5,0,5,3
8023,Evan S. Snitkin|Adam M. Gustafson|Joseph C. Mellor|Jie Wu|Charles DeLisi,,Comparative assessment of performance and genome dependence among phylogenetic profiling methods.,2006,,,,1850634,journals/bmcbi/SnitkinGMWD06,3,21,5,21,5,3
8030,Frederic Thouin|Mark Coates|Brian Eriksson|Robert D. Nowak|Clayton Scott,,Learning to satisfy.,2008,,,,897757,conf/icassp/ThouinCENS08,1,0,394,0,394,3
8031,Antonio Morreale|Xavier de la Cruz|Tim Meyer|Josep Lluis Gelpí|F. Javier Luque|Modesto Orozco,,Hydration Free Energy in Macromolecules.,-2004,,,,548102,conf/jbi/MorrealeCMGLO04,1,0,1929,0,1929,3
8035,Xin Li|Padmini Gopalakrishnan|Yang Xu|Lawrence T. Pileggi,,Robust Analog/RF Circuit Design With Projection-Based Performance Modeling.,2007,,,,2234775,journals/tcad/LiGXP07,3,220,0,220,0,3
8040,"A Fuzzy, Nonparametric Segmentation Framework for DTI and MRI Analysis: With Applications to DTI-Tract Extraction.",,Suyash P. Awate|Hui Zhang 0005|James C. Gee,2007,,,,2268884,journals/tmi/AwateZG07,0,137,5,137,5,3
8045,Medha Bhadkamkar|Fernando Farfán|Vagelis Hristidis|Raju Rangaswami,,Storing semi-structured data on disk drives.,-2009,,,,2278763,journals/tos/BhadkamkarFHR09,2,473,0,473,0,3
8052,Wei Tan|Xi-fan Yao|Bin Wang|Shan-Jun Zhang,,Model of Intellectual Information Management in Manufacture Enterprise Web Services-Oriented.,-2009,,,,910003,conf/ncm/TanYWZ09,1,0,1455,0,1455,3
8054,Murat Cakir|Fatos Xhafa|Nan Zhou|Gerry Stahl,,Thread-based analysis of patterns of collaborative interaction in chat.,2005,,,,38785,conf/aied/CakirXZS05,1,0,90,0,90,3
8057,Edward R. Scheinerman,,Generalized Chromatic Numbers of Random Graphs.,1992,,,,2206286,journals/siamdm/Scheinerman92,3,300,5,300,5,3
8058,Luminita Dumitriu|Marian Viorel Craciun|Adina Cocu|Cristina Segal,,Pre-processing Techniques for the QSAR Problem.,2008,,,,2433851,series/faia/DumitriuCCS08,5,0,1932,0,1932,3
8063,J. K. Reid,,The Fortran 90 Standard.,-1991,,,,447998,conf/ifip2-5/Reid91,1,0,0,0,0,3
8065,Jean-Marc Peyrat|Maxime Sermesant|Xavier Pennec|Hervé Delingette|Chenyang Xu|Elliot R. McVeigh|Nicholas Ayache,,Statistical Comparison of Cardiac Fibre Architectures.,-2007,,,,241055,conf/fimh/PeyratSPDXMA07,1,0,1448,0,1448,3
8069,Charles E. McDowell,,Reducing Garbage in Java.,1998,,,,2213792,journals/sigplan/McDowell98,0,280,5,280,5,3
8070,Ronald Toegl|Cristina Parraga Niebla|Ulla Birnbacher,,Framing Efficiency Optimization for DVB-S2 Systems.,2006,,,,829969,conf/globecom/ToeglNB06,2,0,5,0,5,3
8080,Robert van Engelen|Lex Wolters|Gerard Cats,,Automatic code generation for high performance computing in environmental modeling.,-1996,,,,231825,conf/eurosim/EngelenWC96,2,0,1936,0,1936,3
8082,Marija Cvijovic|Daniel Dalevi|Elizabeth Bilsland|Graham J. L. Kemp|Per Sunnerhagen,,Identification of putative regulatory upstream ORFs in the yeast genome using heuristics and evolutionary conservation.,2007,,,,1848522,journals/bmcbi/CvijovicDBKS07,5,21,5,21,5,3
8094,James M. Bieman|Greg Straw|Huxia Wang|P. Willard Munger|Roger T. Alexander,,Design Patterns and Change Proneness: An Examination of Five Evolving Systems.,-2003,,,,578004,conf/metrics/BiemanSWMA03,1,0,373,0,373,3
8097,Marcin Kaminski|Paul Medvedev|Martin Milanic,,On the Plane-Width of Graphs.,2009,,,,2380581,journals/endm/KaminskiMM09,5,19,5,19,5,3
8098,Manuel Cheminod|Ivan Cibrario Bertolotti|Luca Durante|Paolo Maggi|Davide Pozza|Riccardo Sisto|Adriano Valenzano,,Detecting Chains of Vulnerabilities in Industrial Networks.,2009,,,,2374677,journals/tii/CheminodBDMPSV09,1,563,5,563,5,3
8100,Deric W. Waters|John R. Barry,,Noise-predictive decision-feedback detection for multiple-input multiple-output channels.,2005,,,,2350092,journals/tsp/WatersB05,0,15,5,15,5,3
8106,Tomokazu Wakasugi|Masahide Nishiura|Kazuhiro Fukui,,Robust Lip Contour Extraction using Separability of Multi-Dimensional Distributions.,-2004,,,,240392,conf/fgr/WakasugiNF04,2,0,1939,0,1939,3
8109,Adrian Williamson|Constantinos Iliopoulos,,The learning organization information system (LOIS): looking for the next generation.,2001,,,,2069097,journals/isj/WilliamsonI01,0,74,5,74,5,3
8113,Mehdi Dastani|Leendert W. N. van der Torre,,An Extension of BDICTL with Functional Dependencies and Components.,-2002,,,,570827,conf/lpar/DastaniT02,2,0,5,0,5,3
8116,Colouring Random 4-Regular Graphs.,,Lingsheng Shi|Nicholas C. Wormald,2007,,,,1930840,journals/cpc/ShiW07,3,0,5,0,5,3
8125,Ahmad Awada|Bernhard Wegmann|Ingo Viering|Anja Klein,,A game-theoretic approach to load balancing in cellular radio networks.,2010,,,,880168,conf/pimrc/AwadaWVK10,2,0,30,0,30,3
8126,Introduction to Part 2: Technology for Interoperating Legacy Databases.,,Won Kim,-1995,,,,14,books/acm/kim95/Kim95b,6,0,1943,0,1943,3
8135,Yueqiang Shang,,A parallel two-level linearization method for incompressible flow problems.,2011,,,,1832002,journals/appml/Shang11,3,132,5,132,5,3
8140,Xiaofei Liu|Song Guo|Abdulmotaleb El-Saddik|Victor C. M. Leung,,A Unified Formulation of the Multicast Lifetime Optimization Problem in WANETs.,-2008,,,,437345,conf/icwn/LiuGEL08,4,0,1275,0,1275,3
8141,Imran Rafiq Quadri|Samy Meftali|Jean-Luc Dekeyser,,MARTE based modeling approach for Partial Dynamic Reconfigurable FPGAs.,-2008,,,,222359,conf/estimedia/QuadriMD08,1,0,1946,0,1946,3
8148,Ryan B. Hayward|Jeremy Spinrad|R. Sritharan,,Improved algorithms for weakly chordal graphs.,-2007,,,,2225217,journals/talg/HaywardSS07,3,242,5,242,5,3
8152,M. Kemal Sönmez|Larry P. Heck|Mitchel Weintraub,,Multiple Speaker Tracking and Detection: Handset Normalization and Duration Scoring.,2000,,,,2321061,journals/dsp/SonmezHW00,0,248,0,248,0,3
8153,Shigeyuki Shimachi|Yasunori Fujiwara|Yoshihide Hakozaki,,New sensing method of force acting on instrument for laparoscopic robot surgery.,2004,,,,89907,conf/cars/ShimachiFH04,0,0,423,0,423,3
8161,Stefanie Rinderle|Andreas Wombacher|Manfred Reichert,,Evolution of Process Choreographies in DYCHOR.,2006,,,,614676,conf/otm/RinderleWR06,1,0,1154,0,1154,3
8175,Hussien Oakasha|Stefan Conrad|Gunter Saake,,Consistency Management in Object-Oriented Databases.,1999,,,,203842,conf/ecoopw/OakashaCS99,1,0,1952,0,1952,3
8189,Jagadeesan Jayender|Mahdi Azizian|Rajni V. Patel,,Bilateral telemanipulation of a flexible catheter in a constrained environment.,2008,,,,423177,conf/icra/JayenderAP08,1,0,102,0,102,3
8194,Chunlin Chen|Pei Yang|Xianzhong Zhou|Daoyi Dong,,A Quantum-inspired Q-learning Algorithm for Indoor Robot Navigation.,2008,,,,875757,conf/icnsc/ChenYZD08,1,0,546,0,546,3
8197,Amer Abufadel|Gregory G. Slabaugh|Gozde B. Unal|Li Zhang|Benjamin Odry,,Interacting Active Rectangles for Estimation of Intervertebral Disk Orientation.,2006,,,,408127,conf/icpr/AbufadelSUZO06,1,0,312,0,312,3
8201,HEXAPOD Structure Evaluation as Web Service.,,Leonardo Jelenkovic|Domagoj Jakobovic|Leo Budin,2004,,,,369286,conf/icinco/JelenkovicJB04,0,0,0,0,0,3
8205,M. V. Ramakrishna,,A Simple Perfect Hashing Method for Static Sets.,1992,,,,339349,conf/icci/Ramakrishna92,1,0,1824,0,1824,3
8206,Dharmavani Bhagavathi|Himabindu Gurla|Stephan Olariu|Rong Lin|James L. Schwing|Jingyuan Zhang,,Square Meshes Are Not Optimal For Convex Hull Computation.,1993,,,,404436,conf/icpp/BhagavathiGOLSZ93,2,0,364,0,364,3
8207,Michael J. Singer|Bob G. Witmer,,On Selecting the Right Yardstick.,1999,,,,2185597,journals/presence/SingerW99,3,113,174,113,174,3
8210,Zhe Chen|Jinwen Ma,,Contrast Functions for Non-circular and Circular Sources Separation in Complex-Valued ICA.,-2006,,,,463027,conf/ijcnn/ChenM06,1,0,80,0,80,3
8216,Nguyen Quang Uy|Nguyen Xuan Hoai|Michael O'Neill|Bob McKay,,The Role of Syntactic and Semantic Locality of Crossover in Genetic Programming.,-2010,,,,644685,conf/ppsn/UyHOM10,1,0,1955,0,1955,3
8222,John Robert Burger,,Associative Memory For Reversible Programming and Charge Recovery,-2006,,,,1910675,journals/corr/abs-cs-0602078,2,5,5,5,5,3
8226,Jie Bao|Uldis Bojars|Ranzeem Choudhury|Li Ding|Mark Greaves|Ashish Kapoor|Sandy Louchart|Manish Mehta|Bernhard Nebel|Sergei Nirenburg|Tim Oates|David L. Roberts|Antonio Sanfilippo|Nenad Stojanovic|Kristen Stubbs|Andrea Lockerd Thomaz|Katherine M. Tsui|Stefan Wölfl,,Reports of the AAAI 2009 Spring Symposia.,2009,,,,1821766,journals/aim/BaoBCDGKLMNNORSSSTTW09,0,289,5,289,5,3
8227,Einoshin Suzuki,,Undirected Exception Rule Discovery as Local Pattern Detection.,-2004,,,,162686,conf/dagstuhl/Suzuki04,2,0,1957,0,1957,3
8230,Gary Ellis|Lawrence T. Pileggi|Rob A. Rutenbar,,A hierarchical decomposition methodology for multistage clock circuits.,-1997,,,,331384,conf/iccad/EllisPR97,4,0,55,0,55,3
8233,Leonidas S. Pitsoulis|Panos M. Pardalos|Donald W. Hearn,,Approximate solutions to the turbine balancing problem.,2001,,,,2331716,journals/eor/PitsoulisPH01,3,63,5,63,5,3
8235,Inter-Domain Integration of Services and Service Management.,,David Lewis|Thanassis Tiropanis|Cliff Redmond|Vincent P. Wade|Alistair McEwan|Ralf Bracht,-1997,,,,518215,conf/isn/LewisTRWMB97,1,0,604,0,604,3
8238,Rudolf Ahlswede|Bernhard Balkenhol|Christian Deppe|Haik Mashurian|T. Partner,,T-shift synchronization codes.,-2008,,,,1939315,journals/dam/AhlswedeBDMP08,3,0,0,0,0,3
8243,Song Zhan|Julian Francis Miller|Andrew M. Tyrrell,,An evolutionary system using development and artificial Genetic Regulatory Networks.,2008,,,,820812,conf/cec/ZhanMT08,1,0,12,0,12,3
8248,Gabriel Winter|Blas Galván|Silvia Alonso|Begoña González,,Evolving from Genetic Algorithms to Flexible Evolution Agents.,-2002,,,,265239,conf/gecco/WinterGAG02,1,0,1030,0,1030,3
8255,Giseli Rabello Lopes|Mirella M. Moro|Leandro Krug Wives|José Palazzo Moreira de Oliveira,,Collaboration Recommendation on Academic Social Networks.,2010,,,,216090,conf/er/LopesMWO10,2,0,1264,0,1264,3
8256,Michael Schmidt|Michael Meier 0002|Georg Lausen,,Foundations of SPARQL query optimization.,2010,,,,355855,conf/icdt/Schmidt0L10,1,0,441,0,441,3
8257,Benchmarks for Interconnect Parasitic Resistance and Capacitance.,,N. S. Nagaraj|Tom Bonifield|Abha Singh|Frank Cano|Usha Narasimha|Mak Kulkarni|Poras T. Balsara|Cyrus D. Cantrell,2003,,,,525919,conf/isqed/NagarajBSCNKBC03,2,0,349,0,349,3
8259,Steve Smale|Michael Shub,,Smale horseshoe.,2007,,,,2356610,journals/scholarpedia/SmaleS07,3,570,5,570,5,3
8260,Wolfgang Böhm|Peter Braun,,Policy Based Architecture for the UMTS Multimedia Domain.,-2003,,,,601038,conf/nca/BohmB03,1,0,1960,0,1960,3
8261,Marta Gonzalez|Stefano Bianchi|Gianni Vercelli,,Semantic Framework for Complex Knowledge Domains.,2008,,,,684123,conf/semweb/GonzalezBV08,2,0,1961,0,1961,3
8265,Lucantonio Ghionna|Luigi Granata|Gianluigi Greco|Francesco Scarcello,,Hypertree Decompositions for Query Optimization.,2007,,,,352738,conf/icde/GhionnaGGS07,1,0,1379,0,1379,3
8269,Ashley Flavel|Matthew Roughan,,Stable and flexible iBGP.,2009,,,,690300,conf/sigcomm/FlavelR09,1,0,1216,0,1216,3
8270,Conservative estimates of blocking and outage probabilities in CDMA networks.,,Thomas Bonald|Alexandre Proutiére,2005,,,,2177642,journals/pe/BonaldP05,0,35,0,35,0,3
8271,Kingkarn Sookhanaphibarn|Chidchanok Lursinsap,,Rotation and Scaling Invariant Self-organizing Mapping.,2001,,,,259122,conf/fuzzIEEE/SookhanaphibarnL01,2,0,1606,0,1606,3
8281,Zhengtao Yu 0002|Xun Liu,,Power Analysis of Rotary Clock.,2005,,,,530843,conf/isvlsi/YuL05,1,0,360,0,360,3
8287,Per E. Pedersen|Leif B. Methlie,,Exploring the Relationship between Mobile Data Services - Business Models and End-User Adoption.,2004,,,,302959,conf/i3e/PedersenM04,0,0,5,0,5,3
8292,Masako Tsuruoka|Ryosuke Shibasaki|Yoshifumi Yasuoka|Shunji Murai|Shunsuke Minakuchi|Yuriko Tsuruoka,,Analysis of 1/f Fluctuation in Walking Using Gyro Sensor System.,-2000,,,,94472,conf/cbms/TsuruokaSYMMT00,1,0,199,0,199,3
8296,Yongfang Zhou|Yingzhen Lin|Minggen Cui,,An efficient computational method for second order boundary value problems of nonlinear differential equations.,-2007,,,,2306727,journals/amc/ZhouLC07,5,27,0,27,0,3
8303,Petra Geutner|Bernhard Suhm|Finn Dag Buø|Thomas Kemp|Laura Mayfield|Arthur E. McNair|Ivica Rogina|Tanja Schultz|Tilo Sloboda|Wayne H. Ward|Monika Woszczyna|Alex Waibel,,Integrating different learning approaches into a multilingual spoken language translation system.,1995,,,,457972,conf/ijcai/GeutnerSBKMMRSSWWW95,2,0,1969,0,1969,3
8310,Karol Kozak|Marta Kozak|Katarzyna Stapor,,Optimization of the SVM Screening Kernel-Application to Hit Definition in Compound Screening.,-2008,,,,2433416,series/asc/KozakKS08,5,0,1249,0,1249,3
8327,Detecting Black Hole Attacks in Tactical MANETs using Topology Graphs.,,Elmar Gerhards-Padilla|Nils Aschenbruck|Peter Martini|Marko Jahnke|Jens Tölle,2007,,,,565948,conf/lcn/Gerhards-PadillaAMJT07,1,0,51,0,51,3
8330,Sergio Rodrigues de Morais|Alexandre Aussem|Marilys Corbex,,Handling almost-deterministic relationships in constraint-based Bayesian network discovery : Application to cancer risk factor identification.,2008,,,,219825,conf/esann/MoraisAC08,4,0,1001,0,1001,3
8353,Dong-Wook Kim|Tae-Sung Jung|Dae-Won Kim|Seong-Hyeuk Nam|Hyuk-Ryul Kwon|Sang-Haeng Choi|Hyung-Dae Koh|Han-Suk Choi|Hong-Seog Park,,G-BLAST: BLAST Manager in an Heterogeneous Distributed Environment.,-2009,,,,814893,conf/tase/KimJKNKCKCP09,1,0,689,0,689,3
8354,Eduardo Abreu|J. Douglas|Frederico Furtado|D. Marchesin|Felipe Pereira,,Three-phase immiscible displacement in heterogeneous petroleum reservoirs.,2006,,,,2324395,journals/mcs/AbreuDFMP06,0,6,5,6,5,3
8355,Ziad Hunaiti|Ammar Rahman|M. Denideni|Wamadeva Balachandran,,The Impact of Galileo on Pedestrians Navigation Systems.,2006,,,,135134,conf/conielecomp/HunaitiRDB06,2,0,5,0,5,3
8358,Yaakov Tsaig|David L. Donoho,,Extensions of compressed sensing.,2006,,,,2311933,journals/sigpro/TsaigD06a,3,151,5,151,5,3
8365,Sourabh Bhattacharya|Seth Hutchinson,,On the Existence of Nash Equilibrium for a Two Player Pursuit-Evasion Game with Visibility Constraints.,2008,,,,855063,conf/wafr/BhattacharyaH08,4,0,1976,0,1976,3
8366,Antonio J. Roa-Valverde|José Francisco Aldana Montes,,Towards a Scalable Infrastructure for Semantic Web Services Execution.,-2009,,,,2368201,journals/jsw/Roa-ValverdeM09,5,439,1787,439,1787,3
8373,Newimage segmentation models.,,Tien D. Bui|Song Gao|Qinghui Zhang,-2005,,,,707939,conf/sip/BuiGZ05,1,0,1978,0,1978,3
8378,Yan Zhang|Min Sheng|Jiandong Li|Ye Tian|Junliang Yao|Di Tang|Jing Fu,,Performance analysis and improvement of cooperative MAC for multi-hop Ad Hoc networks.,-2010,,,,879896,conf/pimrc/ZhangSLTYTF10,2,0,108,0,108,3
8379,Kengo Nakajima,,The Impact of Parallel Programming Models on the Performance of Iterative Linear Solvers for Finite Element Applications.,2006,,,,747930,conf/vecpar/Nakajima06,1,0,554,0,554,3
8380,Shing-Chow Chan|King To Ng|Zhi-Feng Gan|Kin-Lok Chan|Heung-Yeung Shum,,"The plenoptic videos: capturing, rendering and compression.",2004,,,,494875,conf/iscas/ChanNGCS04,2,0,143,0,143,3
8408,Mariel Alejandra Ale|Omar Chiotti|María Rosa Galli,,Semantic Document Representation in an Ontology-Driven Distributed Organizational Memory.,-2006,,,,551413,conf/jiisic/AleCG06,4,0,670,0,670,3
8409,Joseph Weiss|Sue Newell|Jacky Swan,,Minitrack Introduction.,2006,,,,291386,conf/hicss/WeissNS06,1,0,295,0,295,3
8414,Symbolic-Numeric Nonlinear Equation Solving.,,Kelly Roach,1994,,,,527521,conf/issac/Roach94,1,0,1418,0,1418,3
8416,Randall H. Wilson|Jean-Claude Latombe,,Geometric Reasoning About Mechanical Assembly.,1994,,,,1819081,journals/ai/WilsonL94,0,0,5,0,5,3
8420,Yirsaw Ayalew|Roland Mittermeir,,Spreadsheet Debugging,2008,,,,1914891,journals/corr/abs-0801-4280,1,5,5,5,5,3
8426,Resolución de Restricciones Geométricas.,,Robert Joan-Arinyo|Antoni Soto-Riera|Sebastià Vila,2003,,,,1817020,journals/aepia/Joan-ArinyoSV03,3,145,0,145,0,3
8433,Mónica García-Melón|Javier Ferrís-Oñate|Jerónimo Aznar-Bellver|Pablo Aragonés-Beltrán|Rocío Poveda-Bautista,,Farmland appraisal based on the analytic network process.,2008,,,,2390146,journals/jgo/Garcia-MelonFAAP08,0,575,5,575,5,3
8436,Stephen France|Douglas Carroll,,"Development of an Agreement Metric Based Upon the RAND Index for the Evaluation of Dimensionality Reduction Techniques, with Applications to Mapping Customer Data.",-2007,,,,588152,conf/mldm/FranceC07,1,0,1729,0,1729,3
8443,Narottam Chand|Ramesh C. Joshi|Manoj Misra,,Exploiting caching in heterogeneous mobile environment.,-2007,,,,2297021,journals/wicomm/ChandJM07,5,42,5,42,5,3
8446,Kangyu Ni|Somantika Datta|Prasun Mahanti|Svetlana Roudenko|Douglas Cochran,,Using reed-muller sequences as deterministic compressed sensing matrices for image reconstruction.,-2010,,,,900978,conf/icassp/NiDMRC10,1,0,394,0,394,3
8447,Dynamics of Storage and Recall in Hippocampal Associative Memory Networks.,,Bruce P. Graham,-2003,,,,608765,conf/nn/Graham03,2,0,5,0,5,3
8464,Edson Cáceres|Siang W. Song|Jayme Luiz Szwarcfiter,,A Coarse-Grained Parallel Algorithm for Maximal Cliques in Circle Graphs.,-2001,,,,327370,conf/iccS/CaceresSS01,2,0,5,0,5,3
8472,P. R. Parthasarathy|K. V. Vijayashree|R. B. Lenin,,An M/M/1 Driven Fluid Queue C Continued Fraction Approach.,2002,,,,2190862,journals/questa/ParthasarathyVL02,3,576,5,576,5,3
8473,Carl Burch,,A language-based design for portable data files.,1989,,,,2213162,journals/sigplan/Burch89,3,280,1082,280,1082,3
8475,P. Helen Chandra|K. G. Subramanian|D. G. Thomas,,Parallel Contextual Array Grammars and Languages.,2003,,,,2380452,journals/endm/ChandraST03,3,19,5,19,5,3
8477,Mohamed Amine Chatti|Matthias Jarke|Christoph Quix,,Connectivism: the network metaphor of learning.,2010,,,,2345534,journals/ijlt/ChattiJQ10,2,577,5,577,5,3
8481,Frederik Transier|Peter Sanders,,Compressed Inverted Indexes for In-Memory Search Engines.,-2008,,,,45704,conf/alenex/TransierS08,2,0,5,0,5,3
8482,Frank B. Schmuck|Roger L. Haskin,,GPFS: A Shared-Disk File System for Large Computing Clusters.,2002,,,,236701,conf/fast/SchmuckH02,2,0,5,0,5,3
8487,Richard E. Jones|Chris Ryder,,A study of java object demographics.,2008,,,,546061,conf/iwmm/JonesR08,1,0,1988,0,1988,3
8489,Frédéric Havet|Jean-Sébastien Sereni,,Improper choosability of graphs and maximum average degree.,2006,,,,2303815,journals/jgt/HavetS06,0,369,0,369,0,3
8490,Peter Auer|Robert C. Holte|Wolfgang Maass,,Theory and Applications of Agnostic PAC-Learning with Small Decision Trees.,1995,,,,392393,conf/icml/AuerHM95,1,0,1005,0,1005,3
8496,Henry Detmold|Katrina E. Falkner|David S. Munro|Travis Olds|Ronald Morrison|Stuart Norcross,,An Integrated Approach to Static Safety of Web Applications.,2003,,,,788116,conf/www/DetmoldFMOMN03,1,0,1715,0,1715,3
8498,Gurusamy Mohan|C. Siva Ram Murthy,,Efficient wavelength rerouting in WDM single-fiber and multi-fiber networks with and without wavelength conversion.,1999,,,,2111968,journals/jhsn/MohanM99,0,520,0,520,0,3
8502,Ronny Wichers Schreur|Marinus J. Plasmeijer,,Dynamic Construction of Generic Functions.,-2004,,,,453865,conf/ifl/SchreurP04,1,0,5,0,5,3
8504,Marcelo H. Ang Jr.|Julian Wu,,Critical issues in robotics.,1997,,,,2192346,journals/ras/AngW97,3,217,5,217,5,3
8506,Dimitrios I. Rigas|Mohammad M. Alsuraihi,,A Toolkit for Multimodal Interface Design: An Empirical Investigation.,2007,,,,282844,conf/hci/RigasA07,1,0,446,0,446,3
8508,Ivica Mitrovic|Kerstin Dautenhahn,,Social Attitudes: Investigations with Agent Simulations Using Webots.,-2003,,,,2085137,journals/jasss/MitrovicD03,3,578,5,578,5,3
8510,Jeffrey Parsons|Yair Wand,,Choosing Classes In Conceptual Modeling.,-1997,,,,1857476,journals/cacm/ParsonsW97,2,57,5,57,5,3
8523,"Integrating Logical and Physical File Models in the MPI-IO Implementation for ""Clusterfile"".",,Florin Isaila|David E. Singh|Jesús Carretero|Félix García|Gabor Szeder|Thomas Moschny,2006,,,,96952,conf/ccgrid/IsailaSCGSM06,1,0,5,0,5,3
8530,"Design, implementation, and evaluation of the audio/video distribution transport protocol (AVDTP) for high quality audio support over Bluetooth.",,Sherali Zeadally|Aarti Kumar,-2005,,,,1888810,journals/comcom/ZeadallyK05,2,0,5,0,5,3
8531,David M. Williams|Helen Treharne|Anthony T. S. Ho,,On the Importance of One-time Key Pairs in Buyer-seller Watermarking Protocols.,2010,,,,680802,conf/secrypt/WilliamsTH10,0,0,0,0,0,3
8539,Michel Lavrauw|Geertrui Van de Voorde,,On linear sets on a projective line.,2010,,,,1944159,journals/dcc/LavrauwV10,3,224,5,224,5,3
8541,David Keil|Dina Q. Goldin,,Indirect Interaction in Environments for Multi-agent Systems.,-2005,,,,191779,conf/e4mas/KeilG05,1,0,1990,0,1990,3
8546,Shuangyuan Wu|Shihong Xia|Zhaoqi Wang|Chunpeng Li,,Efficient motion data indexing and retrieval with local similarity measure of motion strings.,2009,,,,2293249,journals/vc/WuXWL09,0,166,5,166,5,3
8551,Zhiming Liu 0002|Chengjun Liu,,Robust Face Recognition Using Color Information.,2009,,,,322287,conf/icb/LiuL09,2,0,5,0,5,3
8566,Thomas Heider|Thomas Kirste,,Usable Multi-Display Environments: Concept and Evaluation.,2007,,,,283210,conf/hci/HeiderK07,2,0,1992,0,1992,3
8567,Dieter W. Heermann|Andreas Linke|Christian Münkel,,A tool for materials exploration.,1997,,,,2214487,journals/simpra/HeermannLM97,0,503,0,503,0,3
8574,Urmi Majumder|Sudheer Sahu|Thomas H. LaBean|John H. Reif,,Design and Simulation of Self-repairing DNA Lattices.,2006,,,,187316,conf/dna/MajumderSLR06,1,0,1994,0,1994,3
8585,Agent Migration as an Optional Service in an Extendable Agent Toolkit Architecture.,,Peter Braun|Ingo Müller|Sven Geisenhainer|Volkmar Schau|Wilhelm Rossak,2004,,,,574882,conf/mata/BraunMGSR04,1,0,0,0,0,3
8586,Michele Garetto|Jingpu Shi|Edward W. Knightly,,Modeling media access in embedded two-flow topologies of multi-hop wireless networks.,2005,,,,593220,conf/mobicom/GarettoSK05,5,0,0,0,0,3
8603,Bas Luttik,,A Unique Decomposition Theorem for Ordered Monoids with Applications in Process Theory.,2003,,,,579372,conf/mfcs/Luttik03,1,0,613,0,613,3
8606,Off-line Robustification of Predictive Control for Uncertain Systems - A Sub-optimal Tractable Solution.,,Cristina Elena Stoica|Pedro Rodríguez-Ayerbe|Didier Dumur,-2008,,,,370078,conf/icinco/StoicaRD08,1,0,2001,0,2001,3
