,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
1015,Juan Antonio Guerrero|Ginés Moreno,,"Optimizing Fuzzy Logic Programs by Unfolding, Aggregation and Folding.",-2008,,,,1975679,journals/entcs/GuerreroM08,3,126,5,126,5,2
1016,Wei Li 0007|Zhiyong Feng|Qian Li|Vanbien Le|T. Aaron Gulliver,,Dynamic Spectrum Management for WCDMA and DVB Heterogeneous Systems.,-2010,,,,874255,conf/wcnc/LiFLLG10,1,0,108,0,108,2
1026,Renaud Lopes|Maximilien Vermandel|Anne-Sophie Dewalle-Vignion|Salah Maouche|Nacim Betrouni,,An Optimized Set of 3D Fractal and Multifractal Features for the Epileptogenic Focus Characterization in Spect Imaging.,2009,,,,492592,conf/isbi/LopesVDMB09,1,0,131,0,131,2
1027,James Hammerton|Miles Osborne|Susan Armstrong|Walter Daelemans,,Introduction to Special Issue on Machine Learning Approaches to Shallow Parsing.,2002,,,,2116209,journals/jmlr/HammertonOAD02,0,286,5,286,5,2
1030,Ali Amer Alwan|Hamidah Ibrahim|Nur Izura Udzir,,Improved Integrity Constraints Checking in Distributed Databases by Exploiting Local Checking.,2009,,,,2103663,journals/jcst/AlwanIU09,2,198,426,198,426,2
1038,TransScale: Scalability transformations for declarative applications.,,Alexander Böhm 0002|Erich Marth|Carl-Christian Kanne,2010,,,,353673,conf/icde/0002MK10,0,0,5,0,5,2
1041,Sándor P. Fekete|Alexander Kröller|Carsten Buschmann|Stefan Fischer|Dennis Pfisterer,,Koordinatenfreies Lokationsbewusstsein (Localization without Coordinates).,2005,,,,2069456,journals/it/FeketeKBFP05,0,585,0,585,0,2
1043,Karl Inderfurth|Sandra Transchel,,"Technical Note - Note on ""Myopic Heuristics for the Random Yield Problem"".",2007,,,,2393614,journals/ior/InderfurthT07,2,0,5,0,5,2
1046,Serguei A. Mokhov|Jian Li 0002|Lingyu Wang,,Simple Dynamic Key Management in SQL Randomization.,-2009,,,,902497,conf/ntms/MokhovLW09,2,0,2016,0,2016,2
1050,Kurt D. Fenstermacher,,"CADI - An Intelligent, Multimedia Tutor for Cardiac Auscultation.",-1996,,,,15168,conf/aaai/Fenstermacher96,1,0,2111,0,2111,2
1051,Yvonne Dittrich|Annelie Ekelin|Pirjo Elovaara|Sara Eriksén|Christina Hansson,,"Making e-Government happen Everyday co-development of services, citizenship and technology.",2003,,,,287131,conf/hicss/DittrichEEEH03,1,0,433,0,433,2
1062,Three-dimensional FEM simulations of thermomechanical stresses in 1.55 mum Laser modules.,,Y. Deshayes|L. Béchou|J.-Y. Delétage|F. Verdier|Y. Danto|D. Laffitte|J. L. Goudard,-2003,,,,2316516,journals/mr/DeshayesBDVDLG03,0,17,5,17,5,2
1063,Neural Network Based Energy Efficient Clustering and Routing in Wireless Sensor Networks.,,Neeraj Kumar Nehra|Manoj Kumar|R. B. Patel,-2009,,,,910559,conf/netcom/NehraKP09,1,0,2231,0,2231,2
1064,Shenghui Song|Keith Q. T. Zhang,,Design collaborative systems with multiple AF-relays for asynchronous frequency-selective fading channels.,2009,,,,2237839,journals/tcom/SongZ09a,3,39,5,39,5,2
1069,Jenq-Shiou Leu|Hui-Ching Hsieh|Yen-Chiu Chen|Yuan-Po Chi,,Design and Implementation of a Low Cost DNS-Based Load Balancing Solution for the SIP-Based VoIP Service.,2008,,,,890360,conf/apscc/LeuHCC08,4,0,435,0,435,2
1070,A path-load based adaptive routing algorithm for networks-on-chip.,,Leonel Tedesco|Fabien Clermidy|Fernando Moraes,2009,,,,672101,conf/sbcci/TedescoCM09,0,0,912,0,912,2
1075,Low power data processing system with self-reconfigurable architecture.,,Michael G. Lorenz|Luis Mengibar|Enrique San Millán|Luis Entrena,2007,,,,2123543,journals/jsa/LorenzMME07,0,543,0,543,0,2
1078,Chengmo Yang|Chun Jason Xue|Alex Orailoglu,,Fine-grained adaptive CMP cache sharing through access history exploitation.,2010,,,,754583,conf/vlsi/YangXO10,4,0,438,0,438,2
1084,Johannes Blömer|Martin Otto 0002,,Wagner's Attack on a Secure CRT-RSA Algorithm Reconsidered.,2006,,,,239216,conf/fdtc/BlomerO06,1,0,1728,0,1728,2
1086,Riyaz T. Sikora|Vishal Sachdev,,Learning bidding strategies with autonomous agents in environments with unstable equilibrium.,2008,,,,1961225,journals/dss/SikoraS08,0,72,5,72,5,2
1094,Bin Zhou 0002|Jian Pei|ZhaoHui Tang,,A Spamicity Approach to Web Spam Detection.,-2008,,,,677866,conf/sdm/ZhouPT08,2,0,53,0,53,2
1100,Lorcan Coyle|Evelyn Balfe|Graeme Stevenson|Steve Neely|Simon Dobson|Paddy Nixon|Barry Smyth,,Supplementing Case-based Recommenders with Context Data.,-2006,,,,234108,conf/ewcbr/CoyleBSNDNS06,1,0,5,0,5,2
1102,Marilyn A. Walker|Diane J. Litman|Candace A. Kamm|Alicia Abella,,Evaluating spoken dialogue agents with PARADISE: Two case studies.,-1998,,,,2302441,journals/csl/WalkerLKA98,3,483,5,483,5,2
1104,Jun Sun 0001|Yang Liu 0003|Abhik Roychoudhury|Shanshan Liu|Jin Song Dong,,Fair Model Checking with Process Counter Abstraction.,2009,,,,244240,conf/fm/SunLRLD09,1,0,2235,0,2235,2
1109,Fei Liu 0002|Geert J. Heijenk,,Context Discovery Using Attenuated Bloom Filters in Ad-Hoc Networks.,-2006,,,,787687,conf/wwic/LiuH06,2,0,340,0,340,2
1111,LiGuo Huang|Daniel Port|Liang Wang|Tao Xie|Tim Menzies,,Text mining in supporting software systems risk assurance.,2010,,,,553933,conf/kbse/HuangPWXM10,2,0,431,0,431,2
1115,Error-free garbage collection traces: how to cheat and not get caught.,,Matthew Hertz|Stephen Blackburn|J. Eliot B. Moss|Kathryn S. McKinley|Darko Stefanovic,2002,,,,700174,conf/sigmetrics/HertzBMMS02,2,0,249,0,249,2
1116,Garvesh Raskutti|Andrew Zalesky|Eric Wing Ming Wong|Moshe Zukerman,,Blocking Probability Estimation for Trunk Reservation Networks.,2007,,,,325303,conf/icc/RaskuttiZWZ07,1,0,452,0,452,2
1117,Wei Zhang 0002|Gregory J. Zelinsky|Dimitris Samaras,,Real-time Accurate Object Detection using Multiple Resolutions.,2007,,,,344442,conf/iccv/ZhangZS07,1,0,313,0,313,2
1118,Marco Ajmone Marsan|Susanna Donatelli|Fabio Neri|U. Rubino,,Good and Bad Dynamic Polling Orders in Symmetric Single Buffer Markovian Multiserver Multiqueue Systems.,1993,,,,472893,conf/infocom/MarsanDNR93,2,0,453,0,453,2
1119,Mehul P. Sampat|Zhou Wang|Shalini Gupta|Alan Conrad Bovik|Mia K. Markey,,Complex Wavelet Structural Similarity: A New Image Similarity Index.,2009,,,,2253823,journals/tip/SampatWGBM09,3,25,5,25,5,2
1124,Marcel May|Frank Munz|Thomas Ludwig 0002,,CORBA-basierte verteilte Berechnung medizinischer Bilddaten mit SPM.,-2000,,,,75642,conf/bildmed/MayML00,1,0,485,0,485,2
1127,Zhiquan Bai|Shaoyi Xu|Weihua Zhang|Kyungsup Kwak,,Performance Analysis of DS-BPAM UWB System over Fading Channels - Uncoded and Coded Schemes.,2006,,,,223282,conf/euc/BaiXZK06,1,0,0,0,0,2
1128,Thomas M. Oinn|Matthew Addis|Justin Ferris|Darren Marvin|Martin Senger|R. Mark Greenwood|Tim Carver|Kevin Glover|Matthew R. Pocock|Anil Wipat|Peter Li,,Taverna: a tool for the composition and enactment of bioinformatics workflows.,-2004,,,,1842976,journals/bioinformatics/OinnAFMSGCGPWL04,5,61,5,61,5,2
1131,Yinhe Cao|Wen-wen Tung|Jianbo Gao|Yan Qi 0003,,Recurrence Time Statistics: Versatile Tools for Genomic Dna Sequence Analysis.,2005,,,,2086269,journals/jbcb/CaoTGQ05,3,317,0,317,0,2
1135,Doug Stryke|Conrad C. Huang|Michiko Kawamoto|Susan J. Johns|Elaine J. Carlson|Joseph A. Deyoung|Maya K. Leabman|Ira Herskowitz|Kathleen M. Giacomini|Thomas E. Ferrin,,SNP Analysis and Presentation in the Pharmacogenetics of Membrane Transporters Project.,2003,,,,649185,conf/psb/StrykeHKJCDLHGF03,1,0,5,0,5,2
1137,An Efficient and Scalable Quasi-Aggregate Signature Scheme Based on LFSR Sequences.,,Saikat Chakrabarti 0002|Santosh Chandrasekhar|Mukesh Singhal|Kenneth L. Calvert,2009,,,,2281224,journals/tpds/0002CSC09,2,117,5,117,5,2
1140,Haifeng Chen|Guofei Jiang|Hui Zhang 0002|Kenji Yoshihira,,A Cooperative Sampling Approach to Discovering Optimal Configurations in Large Scale Computing Systems.,-2010,,,,724435,conf/srds/ChenJZY10,2,0,202,0,202,2
1141,Subhajit Datta|Robert A. van Engelen,,An Examination of the Effects of Offshore and Outsourced Development on the Delegation of Responsibilities to Software Components.,2008,,,,828360,conf/seafood/DattaE08,2,0,462,0,462,2
1142,Alexander V. Drozd|R. Al-Azzeh|J. V. Drozd|M. V. Lobachev,,The Logarithmic Checking Method for On-Line Testing of Computing Circuits for Processing of the Approximated Data.,-2004,,,,189051,conf/dsd/DrozdADL04,5,0,272,0,272,2
1143,Hui Chen|Chen Li,,Data Association Approach for Two Dimensional Tracking Based on Bearing-Only Measurements in Clutter Environment.,2010,,,,2368366,journals/jsw/ChenL10,3,439,0,439,0,2
1149,Kay Henderson|Hilary Kane,,Internet Patents: Will They Hinder the Development of E-Commerce?,-2001,,,,2113126,journals/jilt/HendersonK01,0,0,5,0,5,2
1153,Arnaud Revel|Philippe Gaussier|Jean-Paul Banquet,,Taking inspiration from the Hippocampus can help solving robotics problems.,1999,,,,219446,conf/esann/RevelGB99,2,0,5,0,5,2
1155,Henrik Wann Jensen|Frédo Durand|Julie Dorsey|Michael M. Stark|Peter Shirley|Simon Premoze,,A physically-based night sky model.,-2001,,,,695297,conf/siggraph/JensenDDSSP01,2,0,1348,0,1348,2
1161,Dong Yang|Bo Wang 0009|Ping Dong|Hongke Zhang,,User-perceived QoS mechanism under SCTP/IPv6.,2008,,,,870416,conf/mobility/YangWDZ08,1,0,1343,0,1343,2
1166,A Very Large-Scale Neighborhood Search Algorithm for the Combined Through-Fleet-Assignment Model.,,Ravindra K. Ahuja|Jon Goodstein|Amit Mukherjee|James B. Orlin|Dushyant Sharma,2007,,,,2046356,journals/informs/AhujaGMOS07,5,417,5,417,5,2
1182,Model Checking the FlexRay Physical Layer Protocol.,,Michael Gerke 0002|Rüdiger Ehlers|Bernd Finkbeiner|Hans-Jörg Peter,-2010,,,,828284,conf/fmics/GerkeEFP10,1,0,473,0,473,2
1191,Performance Evaluation of Intelligent Prediction Models on Smokers' Quitting Behaviour.,,Chang-Joo Yun|Xiaojiang Ding|Susan Bedingfield|Chung-Hsing Yeh|Ron Borland|David Young|Sonja Petrovic-Lazarevic|Ken Coghill|Jian Ying Zhang,-2008,,,,440046,conf/ideal/YunDBYBYPCZ08,0,0,0,0,0,2
1192,Stephan Dahlke|Gabriele Steidl|Gerd Teschke,,Coorbit Spaces and Banach Frames on Homogeneous Spaces with Applications to the Sphere.,-2004,,,,1814772,journals/adcm/DahlkeST04,3,601,0,601,0,2
1194,Wai-Ho Au|Keith C. C. Chan|Andrew K. C. Wong|Yang Wang 0007,,"Attribute Clustering for Grouping, Selection, and Classification of Gene Expression Data.",2005,,,,2235368,journals/tcbb/AuCWW05,0,230,5,230,5,2
1201,Zheng Zhou|Marco Antonio Gutierrez|Jorge Documet|Lawrence Chan|H. K. Huang|Brent J. Liu,,The role of a Data Grid in worldwide imaging-based clinical trials.,-2007,,,,2111941,journals/jhsn/ZhouGDCHL07,3,520,5,520,5,2
1210,Tariq Samad|Darren D. Cofer|Vu Ha|Pam Binns,,High-confidence control: Ensuring reliability in high-performance real-time systems.,-2004,,,,2029880,journals/ijis/SamadCHB04,2,229,5,229,5,2
1220,Computing accreditation: a new criteria structure and new flexibility.,,Stu Zweben|Han Reichgelt|Gayle J. Yaverbaum,-2005,,,,692779,conf/sigcse/ZwebenRY05,0,0,574,0,574,2
1234,Ramkumar Janakiraman|Shantanu Dutta|Catarina Sismeiro|Philip Stern,,Physicians' Persistence and Its Implications for Their Response to Promotion of Prescription Drugs.,-2008,,,,2403203,journals/mansci/JanakiramanDSS08,0,141,5,141,5,2
1235,Mary-Luc Champel|Anne-Marie Kermarrec|Nicolas Le Scouarnec,,Phosphite: Guaranteeing Out of Order Download in P2P Video-on-Demand.,2009,,,,616319,conf/p2p/ChampelKS09,1,0,50,0,50,2
1236,Zaynah Dargaye|Xavier Leroy,,Mechanized Verification of CPS Transformations.,2007,,,,571323,conf/lpar/DargayeL07,2,0,19,0,19,2
1237,Aapo Hyvärinen|Ella Bingham,,Connection between multilayer perceptrons and regression using independent component analysis.,-2003,,,,2035706,journals/ijon/HyvarinenB03,2,0,452,0,452,2
1241,Stan Birchfield|Carlo Tomasi,,Depth Discontinuities by Pixel-to-Pixel Stereo.,1998,,,,343277,conf/iccv/BirchfieldT98,2,0,313,0,313,2
1244,Efficient Free Form Light Field Rendering.,,Hartmut Schirmacher|Christian Vogelgsang|Hans-Peter Seidel|Günther Greiner,2001,,,,757318,conf/vmv/SchirmacherVSG01,0,0,5,0,5,2
1246,J. Chen|Mark Lanthier|Melissa Macpherson|Doron Nussbaum,,Computing Tumour Coverage as a Result of Respiratory Motion during Radiotherapy Treatment.,2005,,,,795556,conf/icita/ChenLMN05,2,0,2128,0,2128,2
1247,René David|Hassane Alla,,Autonomous And Timed Continous Petri Nets.,-1991,,,,52798,conf/apn/DavidA91,1,0,2240,0,2240,2
1248,Wei Wang 0015|Dongming Peng|Honggang Wang|Hamid Sharif,,Study of an energy efficient multi rate scheme for wireless sensor network MAC protocol.,2006,,,,598508,conf/mswim/WangPWS06,1,0,1504,0,1504,2
1249,Tsung-Han Chiang 0002|Sheng-Jyh Wang,,A Novel Macroblock-Layer Rate-Distortion Model for Rate Control Scheme of H.264/AVC.,-2006,,,,792260,conf/psivt/ChiangW06,1,0,495,0,495,2
1250,Hideki Noda|Michiharu Niimi|Eiji Kawaguchi,,Steganographic Methods Focusing on BPCS Steganography.,2007,,,,2430888,series/sci/NodaNK07,6,0,2241,0,2241,2
1254,Zhongcheng Su|Fei Shang|Rui Wang,,A Wireless Sensor Network Location Algorithm Based on Simulated Annealing.,2009,,,,848081,conf/bmei/SuSW09,0,0,70,0,70,2
1255,Kalchas: a dynamic XML search engine.,,Rasmus Kaae|Thanh-Duy Nguyen|Dennis Nørgaard|Albrecht Schmidt 0002,2005,,,,111966,conf/cikm/KaaeNNS05,1,0,387,0,387,2
1256,EC2C-PAKA: An efficient client-to-client password-authenticated key agreement.,,Jin Wook Byun|Dong Hoon Lee|Jong In Lim,-2007,,,,2066935,journals/isci/ByunLL07,3,60,0,60,0,2
1260,Zhibo Wang|Hongbin Li|Xingfa Shen|Xice Sun|Zhi Wang,,Tracking and Predicting Moving Targets in Hierarchical Sensor Networks.,2008,,,,875919,conf/icnsc/WangLSSW08,1,0,5,0,5,2
1266,Ching-Lung Chr|Szu-Lin Su|Shao-Wei Wu,,"Decoding the (23, 12, 7) Golay Code Using a Low-Complexity Scheme.",-2006,,,,2010115,journals/ieicet/ChrSW06,0,34,5,34,5,2
1277,Ivan Krsul|Arijit Ganguly|Jian Zhang 0005|José A. B. Fortes|Renato J. O. Figueiredo,,VMPlants: Providing and Managing Virtual Machine Execution Environments for Grid Computing.,-2004,,,,673282,conf/sc/KrsulGZFF04,2,0,925,0,925,2
1279,Sijun Lu|Jian Zhang 0002|David Dagan Feng,,Detecting unattended packages through human activity recognition and object association.,2007,,,,2183983,journals/pr/LuZF07,0,109,5,109,5,2
1280,Richard Wages|Benno Grützmacher|Stefan Conrad 0003,,Learning from the Movie Industry: Adapting Production Processes for Storytelling in VR.,2004,,,,736571,conf/tidse/WagesGC04,1,0,507,0,507,2
1281,Petersen F. Curt|James P. Durbano|Fernando E. Ortiz|John R. Humphrey|Dennis W. Prather,,"A General Purpose, Highly Efficient Communication Controller Architecture for Hardware Acceleration Platforms.",-2005,,,,237450,conf/fccm/CurtDOHP05,2,0,1248,0,1248,2
1286,Yash P. Aneja|Ataul Bari|Arunita Jaekel|Ramaswamy Chandrasekaran|K. P. K. Nair,,Minimum Energy Strong Bidirectional Topology for Ad Hoc Wireless Sensor Networks.,-2009,,,,326530,conf/icc/AnejaBJCN09,1,0,19,0,19,2
1289,Sushil K. Prasad|Vijay K. Madisetti|Shamkant B. Navathe|Raj Sunderraman|Erdogan Dogdu|Anu G. Bourgeois|Michael Weeks|Bing Liu|Janaka Balasooriya|Arthi Hariharan|Wanxia Xie|Praveen Madiraju|Srilaxmi Malladi|Raghupathy Sivakumar|Alexander Zelikovsky|Yanqing Zhang|Yi Pan|Saeid Belkasim,,SyD: A Middleware Testbed for Collaborative Applications over Small Heterogeneous Devices and Data Stores.,2004,,,,586383,conf/middleware/PrasadMNSDBWLBHXMMSZZPB04,2,0,1534,0,1534,2
1294,Thomas Neumann|Gerhard Weikum,,The RDF-3X engine for scalable management of RDF data.,2010,,,,2294541,journals/vldb/NeumannW10,3,195,5,195,5,2
1302,Guylaine Poisson|Cedric Chauve|Xin Chen|Anne Bergeron,,FragAnchor: A Large-Scale Predictor of Glycosylphosphatidylinositol Anchors in Eukaryote Protein Sequences by Qualitative Scoring.,2007,,,,2373059,journals/gpb/PoissonCCB07,5,131,5,131,5,2
1307,Marcelino B. Santos|Fernando M. Gonçalves|Isabel C. Teixeira|João Paulo Teixeira,,"RTL Design Validation, DFT and Test Pattern Generation for High Defects Coverage.",2002,,,,2338274,journals/et/SantosGTT02,5,632,5,632,5,2
1309,Specifying the Parameters of Centering Theory: a Corpus-Based Evaluation using Text from Application-Oriented Domains.,,Massimo Poesio|Hua Cheng|Renate Henschel|Janet Hitzeman|Rodger Kibble|Rosemary Stevenson,2000,,,,24552,conf/acl/PoesioCHHKS00,1,0,5,0,5,2
1317,Aameek Singh|Ling Liu|Mustaque Ahamad,,Privacy Analysis for Data Sharing in *nix Systems.,2006,,,,746131,conf/usenix/SinghLA06,1,0,1730,0,1730,2
1320,Hui Zhang 0002|Guofei Jiang|Kenji Yoshihira|Haifeng Chen|Akhilesh Saxena,,Intelligent Workload Factoring for a Hybrid Cloud Computing Model.,2009,,,,891406,conf/services/ZhangJYCS09,1,0,939,0,939,2
1327,Ingo Glöchner|Andrea Grieszl|Martin Müller 0002|Marc Ronthaler,,TabVer: A Case Study in Table Verbalization.,-1994,,,,560471,conf/ki/GlochnerGMR94,2,0,244,0,244,2
1330,Ma-Tit Yap|Simon Fong|David Hutchison,,ATM QoS Support via Output Port Controllers.,-2000,,,,323744,conf/icc/YapFH00,2,0,5,0,5,2
1338,Richard Desper|Feng Jiang|Olli-P. Kallioniemi|Holger Moch|Christos H. Papadimitriou|Alejandro A. Schäffer,,Distance-Based Reconstruction of Tree Models for Oncogenesis.,-2000,,,,2089906,journals/jcb/DesperJKMPS00,3,0,5,0,5,2
1341,Default Theories Over Monadic Languages: (Extended Abstract).,,Michael Kaminski|Julia Mosin,2005,,,,1973264,journals/entcs/KaminskiM05,5,126,5,126,5,2
1343,Farhana H. Zulkernine|Patrick Martin,,Conceptual Framework for a Comprehensive Service Management Middleware.,-2007,,,,42095,conf/aina/ZulkernineM07,1,0,1868,0,1868,2
1344,Wei Zhang 0002|Bramha Allu,,Reducing branch predictor leakage energy by exploiting loops.,2007,,,,2249052,journals/tecs/ZhangA07,3,264,0,264,0,2
1345,Effectiveness of graph-based and fingerprint-based similarity measures for virtual screening of 2D chemical structure databases.,,John W. Raymond|Peter Willett 0002,-2002,,,,2089483,journals/jcamd/RaymondW02,3,161,5,161,5,2
1346,Xiaoqiang Qiao|Jun Wei,,A Decentralized Services Choreography Approach for Business Collaboration.,-2006,,,,12412,conf/IEEEscc/XiaoqiangJ06,1,0,645,0,645,2
1354,David M. Magerman|Mitchell P. Marcus,,Parsing the Voyager Domain Using Pearl.,-1991,,,,600431,conf/naacl/MagermanM91,2,0,2245,0,2245,2
1356,Xueqiao Hou|Gang Hu|Li Ma|Tao Liu|Yue Pan|Qian Qian,,Ontology Driven Securities Data Management and Analysis.,2006,,,,56166,conf/apweb/HouHMLPQ06,4,0,478,0,478,2
1358,Donglin Liang|Kai Xu 0002,,Testing Scenario Implementation with Behavior Contracts.,-2006,,,,132867,conf/compsac/LiangX06,1,0,433,0,433,2
1362,Jing Zhang 0002|Monte S. Buchsbaum|Kingwai Chu|Erin A. Hazlett,,Comparison between Voxel-based Morphometry and Volumetric Analysis in Schizophrenia.,2008,,,,847680,conf/bmei/ZhangBCH08,1,0,2125,0,2125,2
1363,Providing Differentiated Quality-of-Protection for Surviving Double-Link Failures in WDM Mesh Networks.,,Xu Shao|Luying Zhou|Weiguo Zheng|Yixin Wang,2007,,,,324953,conf/icc/ShaoZZW07,1,0,19,0,19,2
1364,Sujian Li|Yu Zhang|Wei Wang 0013|Chen Wang,,Using Proximity in Query Focused Multi-document Extractive Summarization.,-2009,,,,339799,conf/iccpol/LiZWW09,2,0,5,0,5,2
1369,The Influence of Different Haptic Environments on Time Delay Discrimination in Force Feedback.,,Markus Rank|Zhuanghua Shi|Hermann J. Müller|Sandra Hirche,-2010,,,,280108,conf/haptics/RankSMH10,1,0,2247,0,2247,2
1378,Anjali Sardana|Ramesh Chandra Joshi,,Autonomous dynamic honeypot routing mechanism for mitigating DDoS attacks in DMZ.,-2008,,,,888158,conf/icon/SardanaJ08,1,0,5,0,5,2
1379,Raed Shatnawi|Wei Li 0014,,An Investigation of Bad Smells in Object-Oriented Design.,2006,,,,536452,conf/itng/ShatnawiL06,1,0,321,0,321,2
1380,Ikuo Harada|Makoto Tadenuma|Takahiro Nakai|Ryotaro Suzuki|Naoto Hikawa|Mao Makino|Masayuki Inoue,,An Interactive and Concerted Dance System?? Emotion Extraction and Support for Emotional Concert.,-2001,,,,539959,conf/iv/HaradaTNSHMI01,1,0,541,0,541,2
1384,Bernt Ivar Olsen|Bruno Laeng|Kari-Ann Kristiansen|Gunnar Hartvigsen,,"Spatial Tasks on a Large, High-Resolution Tiled Display: Females Mentally Rotate Large Objects Faster Than Men.",-2009,,,,285518,conf/hci/OlsenLKH09,1,0,2248,0,2248,2
1385,Kazufumi Watanabe|Akinobu Teramoto|Rihito Kuroda|Shigetoshi Sugawa|Tadahiro Ohmi,,Examination of degradation mechanism due to negative bias temperature stress from a perspective of hole energy for accurate lifetime prediction.,-2007,,,,2317323,journals/mr/WatanabeTKSO07,3,17,5,17,5,2
1386,S. K. Nandy|Ranjani Narayan|V. Visvanathan|P. Sadayappan|Prashant S. Chauhan,,A Parallel Progressive Refinement Image Rendering Algorithm on a Scalable Multithreaded VLSI Processor Array.,1993,,,,405979,conf/icpp/NandyNVSC93,1,0,364,0,364,2
1390,Translating Formal Software Specifications to Natural Language.,,David A. Burke|Kristofer Johannisson,2005,,,,564066,conf/lacl/BurkeJ05,2,0,2185,0,2185,2
1396,Grounding Knowledge of Engineering Applications in Systematic Terms.,,Ying Liu 0002|Jin Yu,2004,,,,787350,conf/wspi/0002Y04,2,0,1086,0,1086,2
1400,Yi Han|Bin Zhou 0002|Jian Pei|Yan Jia,,Understanding Importance of Collaborations in Co-authorship Networks: A Supportiveness Analysis Approach.,2009,,,,678123,conf/sdm/HanZPJ09,4,0,53,0,53,2
1402,Fumihiko Ino|Yuya Tanaka|Kenichi Hagihara|Hiroko Kitaoka,,Performance Study of Nonrigid Registration Algorithm for Investigating Lung Disease on Clusters.,2005,,,,624211,conf/pdcat/InoTHK05,1,0,5,0,5,2
1404,Dara Curran|Colm O'Riordan,,Cultural learning and diversity in a changing environment.,2005,,,,819770,conf/cec/CurranO05,1,0,2250,0,2250,2
1410,Alexandre Sacchi|Emerson Giannini|Regiane Bochic|Nicolau Reinhard|Alexandre B. Lopes,,Digital inclusion with the McInternet: would you like fries with that?,2009,,,,1860516,journals/cacm/SacchiGBRL09,3,57,5,57,5,2
1419,Chris Worman|Boting Yang,,On the Tileability of Polygons with Colored Dominoes.,-2007,,,,1958984,journals/dmtcs/WormanY07,2,231,5,231,5,2
1425,Jacek Czyz|Samy Bengio|Christine Marcel|Luc Vandendorpe,,Scalability Analysis of Audio-Visual Person Identity Verification.,2003,,,,70981,conf/avbpa/CzyzBMV03,2,0,76,0,76,2
1428,John Melonakos|Marc Niethammer|Vandana Mohan|Marek Kubicki|James V. Miller|Allen Tannenbaum,,Locally-Constrained Region-Based Methods for DW-MRI Segmentation.,2007,,,,344695,conf/iccv/MelonakosNMKMT07,4,0,5,0,5,2
1436,Dilip Krishnaswamy|Shanyu Zhao,,Network-aware Adaptation with Real-Time Channel Statistics for Wireless LAN Multimedia Transmissions in the Digital Home,2009,,,,1920506,journals/corr/abs-0907-2222,5,5,5,5,5,2
1445,Rui Guo|Bin B. Zhu|Min Feng 0002|Aimin Pan|Bosheng Zhou,,Compoweb: a component-oriented web architecture.,2008,,,,789616,conf/www/GuoZFPZ08,4,0,82,0,82,2
1447,Jian Yang|David Zhang|Jing-Yu Yang|Ben Niu,,"Globally Maximizing, Locally Minimizing: Unsupervised Discriminant Projection with Applications to Face and Palm Biometrics.",-2007,,,,2174329,journals/pami/YangZYN07,3,326,5,326,5,2
1448,A monolithic low-power high-voltage driver for bistable LCDs.,,Jan Doutreloigne,-2006,,,,2318710,journals/mj/Doutreloigne06,0,191,5,191,5,2
1453,Rachel J. Shaw|Peter Willett 0002,,On the Non-Random Nature of the Nearest-Neighbour Document Clusters.,1993,,,,2060627,journals/ipm/ShawW93,2,79,175,79,175,2
1457,Mahmut T. Kandemir|Ibrahim Kolcu|Wei Zhang 0002,,Implementation and Evaluation of an On-Demand Parameter-Passing Strategy for Reducing Energy.,2003,,,,167261,conf/date/KandemirKZ03,2,0,111,0,111,2
1465,K. Vishnu Vardhan|Saif K. Mohammed|Ananthanarayanan Chockalingam|B. Sundar Rajan,,A Low-Complexity Detector for Large MIMO Systems and Multicarrier CDMA Systems.,-2008,,,,2126491,journals/jsac/VardhanMCR08,5,47,0,47,0,2
1468,David H. Foster,,Automatic repeated-loess decomposition of data consisting of sums of oscillatory curves.,-2002,,,,2321152,journals/sac/Foster02,0,293,5,293,5,2
1473,Peng Yang 0002|Takashi Kitagawa|Goichiro Hanaoka|Rui Zhang 0002|Kanta Matsuura|Hideki Imai,,Applying Fujisaki-Okamoto to Identity-Based Encryption.,-2006,,,,19769,conf/aaecc/YangKH0MI06,1,0,2216,0,2216,2
1476,Andrew J. Evans|Richard Kingston|Steve Carver,,Democratic input into the nuclear waste disposal problem: The influence of geographical data on decision making examined through a Web-based GIS.,2004,,,,2111635,journals/jgs/EvansKC04,3,558,5,558,5,2
1479,Paul Horton|Keun-Joon Park|Takeshi Obayashi|Naoya Fujita|Hajime Harada|C. J. Adams-Collier|Kenta Nakai,,WoLF PSORT: protein localization predictor.,-2007,,,,2159594,journals/nar/HortonPOFHAN07,3,45,0,45,0,2
1482,Peter Roach,,"Conversion between prosodic transcription systems: ""Standard British"" and ToBI.",-1994,,,,2301241,journals/speech/Roach94,5,311,5,311,5,2
1486,Carlos M. Coelho|Carlos F. Silva|Jorge A. Santos|Jennifer Tichon|Guy M. Wallis,,Contrasting the Effectiveness and Efficiency of Virtual Reality and Real Environments in the Treatment of Acrophobia.,2008,,,,2378994,journals/psychnology/CoelhoSSTW08,2,344,5,344,5,2
1496,Peter Milligan|Paul Sage|P. J. P. McMullan|Patrick H. Corr,,A knowledge based approach to parallel software engineering.,-1996,,,,629977,conf/pds/MilliganSMC96,1,0,2255,0,2255,2
