,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
8775,Berta Sandberg|Sung Ha Kang|Tony F. Chan,,Unsupervised Multiphase Segmentation: A Phase Balancing Model.,2010,,,,2253866,journals/tip/SandbergKC10,1,25,5,25,5,1
8777,Francisco Bernardo|Ramón Agustí|Jordi Pérez-Romero|Oriol Sallent,,Temporal and Spatial Spectrum Assignment in Next Generation OFDMA Networks through Reinforcement Learning.,2009,,,,808640,conf/vtc/BernardoAPS09,1,0,5,0,5,1
8782,Jianping Fan|Fuxi Gan,,Motion estimation based on global and local uncompensability analysis.,1997,,,,2251408,journals/tip/FanG97,3,25,5,25,5,1
8783,Tak Wah Lam|Fung Ling Yue,,Optimal Edge Ranking of Trees in Linear Time.,2001,,,,1823910,journals/algorithmica/LamY01,3,0,5,0,5,1
8787,Virginia Vassilevska Williams,,Faster Replacement Paths,-2010,,,,1926953,journals/corr/abs-1007-2216,0,5,5,5,5,1
8788,Vassilios Stathopoulos|Panayiotis Kotzanikolaou|Emmanouil Magkos,,Secure log management for privacy assurance in electronic communications.,-2008,,,,1892432,journals/compsec/StathopoulosKM08,3,0,2025,0,2025,1
8790,Ontological visualization of protein-protein interactions.,,Harold J. Drabkin|Christopher Hollenbeck|David P. Hill|Judith A. Blake,2005,,,,1847712,journals/bmcbi/DrabkinHHB05,3,21,5,21,5,1
8795,Geoff Busby,,Day and Assessment Training Technology Centres.,-1994,,,,338142,conf/icchp/Busby94,4,0,5,0,5,1
8799,Self-Stabilization in Self-Organized Multihop Wireless Networks.,,Nathalie Mitton|Eric Fleury|Isabelle Guérin Lassous|Sébastien Tixeuil,2005,,,,349636,conf/icdcsw/MittonFLT05,1,0,11,0,11,1
8808,A note on Hausdorff separation in L-TOP.,,Ulrich Höhle|Tomasz Kubiak,-2008,,,,1991546,journals/fss/HohleK08,0,46,5,46,5,1
8810,Behrouz Homayoun Far|Abdel Halim Elamy,,Functional reasoning theories: Problems and perspectives.,2005,,,,1819879,journals/aiedam/FarE05,2,379,5,379,5,1
8815,Martin Müller|Stefan Seuring,,Reducing information technology-based transaction costs in supply chains.,-2007,,,,2044080,journals/imds/MullerS07,0,218,0,218,0,1
8817,Gregory Goth,,Betting on ideas.,-2009,,,,1860488,journals/cacm/Goth09,3,0,5,0,5,1
8822,E. Maillé|Bernard Espinasse|Sébastien Fournier,,Des agents spatiaux pour l'intégration multi-échelle de modèles de dynamiques spatiales Application à la modélisation et la simulation de la dynamique du risque d'incendie de forêt.,2009,,,,2406906,journals/rig/MailleEF09,3,330,0,330,0,1
8825,Gennady Y. Kulikov|Sergey Konstantinovich Shindin,,On Automatic Global Error Control in Multistep Methods with Polynomial Interpolation of Numerical Solution.,2004,,,,341448,conf/iccsa/KulikovS04,1,0,2034,0,2034,1
8834,Charles J. Swift,,Compiling connectives.,-1960,,,,1858946,journals/cacm/Swift60,3,57,0,57,0,1
8837,Jörg Beringer|Roman Englert|Michael Koch|Gerhard Schwabe|Volker Wulf,,Vorwort: Kooperationssysteme / Cooperation Systems.,2008,,,,587749,conf/mkwi/BeringerEKSW08,1,0,1404,0,1404,1
8838,Fabio Castaldo|Daniele Colibro|Emanuele Dalmasso|Pietro Laface|Claudio Vair,,Compensation of Nuisance Factors for Speaker and Language Recognition.,-2007,,,,2302895,journals/taslp/CastaldoCDLV07,2,219,5,219,5,1
8848,Carole Frindel|Marc C. Robini|Joël Schaerer|Pierre Croisille|Yue-Min Zhu,,Cardiac Fibre Trace Clustering for the Interpretation of the Human Heart Architecture.,2009,,,,241086,conf/fimh/FrindelRSCZ09,1,0,5,0,5,1
8855,Sridharan Kamalakannan|Arunkumar Gururajan|Matthew Hill|Muneem Shahriar|Hamed Sari-Sarraf|Eric F. Hequet,,Graphical processing unit-based machine vision system for simultaneous measurement of shrinkage and soil release in fabrics.,2010,,,,2414154,journals/jei/KamalakannanGHSSH10,1,124,0,124,0,1
8878,Nuno Lopes|Carlos Baquero,,Implementing Range Queries with a Decentralized Balanced Tree over Distributed Hash Tables.,2007,,,,825739,conf/nbis/LopesB07,2,0,785,0,785,1
8880,Sung-Do Chi|Jong Sou Park|Jang-Se Lee,,A Role of DEVS Simulation for Information Assurance.,2003,,,,776199,conf/wisa/ChiPL03,2,0,2041,0,2041,1
8883,Chittaranjan A. Mandal|P. P. Chakrabarti|Sujoy Ghose,,A design space exploration scheme for data-path synthesis.,1999,,,,2290651,journals/tvlsi/MandalCG99,3,13,5,13,5,1
8890,Philippe Bonnet|Dennis Shasha,,Administration Wizards.,2009,,,,2425912,reference/db/BonnetS09,6,0,988,0,988,1
8891,Kai Xu|S. H. Ng|S. L. Ho,,Time Series Analysis for Quality Improvement: a Soft Computing Approach.,-2004,,,,219687,conf/esann/XuNH04,2,0,1392,0,1392,1
8892,Attribute Aware Anonymous Recommender Systems.,,Manuel Stritt|Karen H. L. Tso|Lars Schmidt-Thieme,-2006,,,,885470,conf/gfkl/StrittTS06,1,0,1598,0,1598,1
8898,F. X. Che|John H. L. Pang,,Vibration reliability test and finite element analysis for flip chip solder joints.,2009,,,,2318177,journals/mr/CheP09,3,17,0,17,0,1
8899,ITOSS: An Integrated Toolkit For Operating System Security.,,Michael O. Rabin|J. D. Tygar,1989,,,,247825,conf/fodo/RabinT89,1,0,2044,0,2044,1
8904,Michael Hess,,Deduction over Mixed-Level Logic Representations.,1996,,,,433422,conf/ictai/Hess96,1,0,1508,0,1508,1
8908,Mario Cataldi|Claudio Schifanella|K. Selçuk Candan|Maria Luisa Sapino|Luigi Di Caro,,CoSeNa: a context-based search and navigation system.,-2009,,,,888433,conf/medes/CataldiSCSC09,2,0,2046,0,2046,1
8909,Samy Bengio|Christine Marcel|Sébastien Marcel|Johnny Mariéthoz,,Confidence measures for multimodal identity verification.,2002,,,,2044408,journals/inffus/BengioMMM02,3,469,5,469,5,1
8912,Iman Sadeghi|Bin Chen|Henrik Wann Jensen,,Coherent Path Tracing.,2009,,,,2407092,journals/jgtools/SadeghiCJ09,2,588,0,588,0,1
8913,Anurag Dasgupta|Sukumar Ghosh|Sébastien Tixeuil,,Selfish Stabilization.,2006,,,,726843,conf/sss/DasguptaGT06,1,0,1525,0,1525,1
8916,Juraj Wiedermann,,On the Computational Efficiency of Symmetric Neural Networks.,1991,,,,2244581,journals/tcs/Wiedermann91,3,12,5,12,5,1
8920,Luis Hernandez|Enrique Prefasi,,A subsampling bandpass SigmaDelta modulator with lumped and distributed resonators.,2008,,,,506083,conf/iscas/HernandezP08,1,0,748,0,748,1
8921,Ismael H. F. dos Santos|Alberto Barbosa Raposo|Marcelo Gattass,,Collaborative Environment for Engineering Simulations with Integrated VR Visualization.,2008,,,,615580,conf/otm/SantosRG08,4,0,192,0,192,1
8923,Linear scaling of vowel-formant ensembles (VFEs) in consonantal contexts.,,David J. Broad|Frantz Clermont,2002,,,,2301034,journals/speech/BroadC02,1,311,5,311,5,1
8940,Multiple imputation of missing values in a cancer mortality analysis with estimated exposure dose.,,Nicola Sartori|Alberto Salvan|Karl Thomaseth,2005,,,,2322176,journals/csda/SartoriST05,0,347,5,347,5,1
8942,Yves Raimond|Mark B. Sandler,,A Web of Musical Information.,2008,,,,515784,conf/ismir/RaimondS08,1,0,1316,0,1316,1
8946,"There is no ternary [28, 6, 16] code.",,Noboru Hamada|Tor Helleseth|Halvard Martinsen|Øyvind Ytrehus,-2000,,,,2257316,journals/tit/HamadaHMY00,0,2,5,2,5,1
8954,Robert C. Holte|Jeffery Grajkowski|Brian Tanner,,Hierarchical Heuristic Search Revisited.,-2005,,,,670144,conf/sara/HolteGT05,1,0,2051,0,2051,1
8955,Martin Hofmann|Giuseppe Rosolini|Dusko Pavlovic,,Preface.,1999,,,,2241396,journals/tcs/HofmannRP99,3,126,5,126,5,1
8957,Mohammad Tabatabai Irani|Edgar R. Weippl,,Automation of post-exploitation.,2009,,,,2043078,journals/ijwis/IraniW09,3,583,5,583,5,1
8961,Andy King|Paul Soper,,Serialisation Analysis of Concurrent Logic Programs.,1992,,,,45949,conf/alp/KingS92,2,0,5,0,5,1
8965,Zhenghong Xiao|Zhigang Chen|Xiaoheng Deng,,Anomaly Detection Based on a Multi-class CUSUM Algorithm for WSN.,-2010,,,,2368000,journals/jcp/XiaoCD10,0,382,5,382,5,1
8976,Choice and Institutions in Agent Societies.,,José Castro Caldas|Helder Coelho,-1999,,,,213568,conf/epia/CaldasC99,1,0,5,0,5,1
8979,Dynamic protection using integrated-routing approach in IP-over-WDM networks.,,Qin Zheng|Gurusamy Mohan,-2003,,,,1881743,journals/cn/ZhengM03,0,174,51,174,51,1
8981,Dilan Amarasinghe|George K. I. Mann|Raymond G. Gosine,,Landmark detection and localization for mobile robot applications: a multisensor approach.,2010,,,,2385445,journals/robotica/AmarasingheMG10,3,482,0,482,0,1
8985,Félix de Moya Anegón|Benjamín Vargas-Quesada|Zaida Chinchilla-Rodríguez|Elena Corera-Álvarez|Francisco José Muñoz-Fernández|Victor Herrero Solana,,Visualizing the marrow of science.,2007,,,,2084188,journals/jasis/Moya-AnegonVCCMH07,3,355,5,355,5,1
8987,Shaochun Wu|Tongyu Yuan|Yan Tang|Bofeng Zhang|Daming Wei,,Geomagnetic Precursor Z Component Diurnal Variation Phase Anomaly Recognition based on the Pattern Distance.,2010,,,,10935,conf/IEEEcit/WuYTZW10,2,0,296,0,296,1
8989,Daniel A. Connors|Wen-mei W. Hwu,,Compiler-Directed Dynamic Computation Reuse: Rationale and Initial Results.,-1999,,,,585335,conf/micro/ConnorsH99,1,0,761,0,761,1
8990,Olivier Briant|Denis Naddef|Grégory Mounié,,Greedy approach and multi-criteria simulated annealing for the car sequencing problem.,2008,,,,2329464,journals/eor/BriantNM08,3,63,5,63,5,1
8991,Vinhthuy T. Phan|Max H. Garzon,,The Capacity of DNA for Information Encoding.,2004,,,,187183,conf/dna/PhanG04,0,0,84,0,84,1
8997,Sebastian Zambal|Jirí Hladuvka|Katja Bühler,,Improving Segmentation of the Left Ventricle Using a Two-Component Statistical Model.,2006,,,,584193,conf/miccai/ZambalHB06,2,0,5,0,5,1
8999,Markus Buck,,Aspects of first-order differential microphone arrays in the presence of sensor imperfections.,2002,,,,2413419,journals/ett/Buck02,3,153,5,153,5,1
9001,Cristóbal Luque del Arco-Calderón|Pedro Isasi Viñuela|Julio César Hernández Castro,,Forecasting Time Series by Means of Evolutionary Algorithms.,2004,,,,643821,conf/ppsn/Arco-CalderonVC04,4,0,407,0,407,1
9012,ARMA: An Efficient Secure Ad Hoc Routing Protocol.,,Azzedine Boukerche|Yonglin Ren,-2007,,,,831202,conf/globecom/BoukercheR07,1,0,5,0,5,1
9015,Geoffrey P. Whittle,,On the critical exponent of transversal matroids.,1984,,,,2107976,journals/jct/Whittle84,3,451,0,451,0,1
9016,Kei Utsugi|Akiko Obata|Hiroki Sato|Ryuta Aoki|Atsushi Maki|Hideaki Koizumi|Kazuhiko Sagara|Hiroaki Kawamichi|Hirokazu Atsumori|Takusige Katura,,GO-STOP Control Using Optical Brain-Computer Interface during Calculation Task.,2008,,,,2014649,journals/ieicet/UtsugiOSAMKSKAK08,3,34,5,34,5,1
9021,Iqbal A. Goralwalla|Abdullah Uz Tansel|M. Tamer Özsu,,Experimenting with Temporal Relational Databases.,1995,,,,111858,conf/cikm/GoralwallaTO95,2,0,117,0,117,1
9027,Edieal J. Pinker|Abraham Seidmann|Yaniv Vakrat,,Managing Online Auctions: Current Business and Research Issues.,2003,,,,2404187,journals/mansci/PinkerSV03,3,141,0,141,0,1
9033,B. Nick Rossiter,,Database Support for Hypertext.,1989,,,,753533,conf/vldb/Rossiter89,1,0,139,0,139,1
9035,Pan Pan|Akihiro Minagawa|Jun Sun 0004|Yoshinobu Hotta|Satoshi Naoi,,A Dual Pass Video Stabilization System Using Iterative Motion Estimation and Adaptive Motion Smoothing.,2010,,,,413445,conf/icpr/PanMSHN10,2,0,0,0,0,1
9037,Renato M. de Moraes|Hamid R. Sadjadpour|J. J. Garcia-Luna-Aceves,,Capacity of MIMO MANETs with cooperation.,2006,,,,824047,conf/iwcmc/MoraesSG06,1,0,209,0,209,1
9040,Thomas A. Furness III,,Retinal Displays.,2002,,,,531742,conf/iswc/Furness02,2,0,711,0,711,1
9047,Shenghui Song|Q. T. Zhang,,TH-CDMA-PPM with Noncoherent Detection for Low Rate WPAN.,2008,,,,2352726,journals/twc/SongZ08a,3,162,5,162,5,1
9049,Chloé Rolland|Julien Ridoux|Bruno Baynat|Vincent Borrel,,"Using LiTGen, a realistic IP traffic model, to evaluate the impact of burstiness on performance.",-2008,,,,877623,conf/simutools/RollandRBB08,1,0,1931,0,1931,1
9050,J. A. R. Pacheco de Carvalho|P. A. Gomes|H. Veiga|C. F. Ribeiro Pacheco|N. Marques|A. D. Reis,,"A Contribution to Laboratory Performance Comparisons of IEEE 802.11 B, G Point-to-Point Links.",2009,,,,885270,conf/winsys/CarvalhoGVPMR09,2,0,1682,0,1682,1
9054,Distributed emergency management with spatial scenarios.,,Peter Sapaty|Robert Finkelstein|Joaquim Filipe,2006,,,,369474,conf/icinco/SapatyFF06,2,0,5,0,5,1
9055,Luiz Angelo Barchet-Estefanel|Grégory Mounié,,Identifying Logical Homogeneous Clusters for Efficient Wide-area Communications,2004,,,,1906598,journals/corr/cs-DC-0408033,1,5,5,5,5,1
9056,Dajun Qian|John Kaddis|Joyce C. Niland,,A matching algorithm for the distribution of human pancreatic islets.,-2007,,,,2322496,journals/csda/QianKN07,3,347,5,347,5,1
9064,Barbara Weber|Stefanie Rinderle|Werner Wild|Manfred Reichert,,CCBR-Driven Business Process Evolution.,2005,,,,334030,conf/iccbr/WeberRWR05,1,0,679,0,679,1
9066,S. M. F. D. Syed Mustapha|Norisma Idris|Rukaini Abdullah,,Embedding Information Retrieval and Nearest-Neighbour Algorithm into Automated Essay Grading System.,-2005,,,,795488,conf/icita/MustaphaIA05,4,0,5,0,5,1
9072,Margaret H. Eich,,A Classification and Comparison of Main Memory Database Recovery Techniques.,-1987,,,,350959,conf/icde/Eich87,1,0,173,0,173,1
9089,Paul Robertson,,Integrating Legacy Systems with Modern Corgorate Applications.,-1997,,,,1858003,journals/cacm/Robertson97,3,57,0,57,0,1
9095,Ganesan Shankaranarayanan|Richard Y. Wang|Mostapha Ziad,,IP-MAP: Representing the Manufacture of an Information Product.,2000,,,,487066,conf/iq/ShankaranarayananWZ00,1,0,1428,0,1428,1
9098,Understanding Continuance Intention of Knowledge Creation in Online Communities from a Social-Psychological Perspective.,,Shih-Wei Chou|Ching-Chang Lee|Yu-Chieh Chang|Chun-Tong Lin,-2009,,,,293064,conf/hicss/ChouLCL09,1,0,295,0,295,1
9105,Jan Van den Bergh|Karin Coninx,,CUP 2.0: High-Level Modeling of Context-Sensitive Interactive Applications.,2006,,,,595351,conf/models/BerghC06,2,0,1500,0,1500,1
9114,Xiumei Wang|Zhenkun Zhang|Yixun Lin,,Bipartite matching extendable graphs.,2008,,,,1957256,journals/dm/WangZL08,0,68,5,68,5,1
9116,Christoph Pickardt|Jürgen Branke|Torsten Hildebrandt|Jens Heger|Bernd Scholz-Reiter,,Generating dispatching rules for semiconductor manufacturing to minimize weighted tardiness.,-2010,,,,786464,conf/wsc/PickardtBHHS10,2,0,720,0,720,1
9117,Feature extraction based on Laplacian bidirectional maximum margin criterion.,,Wankou Yang|Jianguo Wang|Mingwu Ren|Jingyu Yang|Lei Zhang 0006|Guanghai Liu,-2009,,,,2184671,journals/pr/YangWRYZL09,3,109,5,109,5,1
9121,Amine El Sahili,,Paths with two blocks in k-chromatic digraphs.,2004,,,,1950681,journals/dm/Sahili04,3,68,5,68,5,1
9123,An Improved Distance Heuristic Function for Directed Software Model Checking.,,Neha Rungta|Eric G. Mercer,-2006,,,,244415,conf/fmcad/RungtaM06,1,0,5,0,5,1
9125,Simulations of stable non-conventional and large dimensional linear processes using the FFT method.,,Jietae Lee|Thomas F. Edgar,2004,,,,2389040,journals/cce/LeeE04,3,23,5,23,5,1
9136,Double Dipping: the Case of the Missing Binomial Coefficient Identities.,,Grahame Bennett,-1994,,,,2238633,journals/tcs/Bennett94,3,0,0,0,0,1
9142,Audrey Occello|Cédric Joffroy|Anne-Marie Pinna-Dery,,Experiments in Model Driven Composition of User Interfaces.,2010,,,,164400,conf/dais/OccelloJP10,1,0,2065,0,2065,1
9144,Yiyang Zhang|Roger Jianxin Jiao,,An associative classification-based recommendation system for personalization in B2C e-commerce applications.,2007,,,,1979159,journals/eswa/ZhangJ07,0,30,0,30,0,1
9153,Chia-Jung Chang|Yao-Ting Huang|Kun-Mao Chao,,A greedier approach for finding tag SNPs.,-2006,,,,1840915,journals/bioinformatics/ChangHC06,0,61,5,61,5,1
9167,The Wave Equation with Computable Initial Data Whose Unique Solution Is Nowhere Computable.,,Marian Boykan Pour-El|Ning Zhong,1997,,,,2147578,journals/mlq/Pour-ElZ97,3,82,5,82,5,1
9176,Learning and Communication in Multi-Agent Systems.,,Holger Friedrich|Michael Kaiser|Oliver Rogalla|Rüdiger Dillmann,1996,,,,194007,conf/ecai/FriedrichKRD96,1,0,2069,0,2069,1
9178,Elizabeth Burd|Malcolm Munro|Clazien D. Wezeman,,Extracting Reusable Modules from Legacy Code: Considering the Issues of Module Granularity.,1996,,,,764255,conf/wcre/BurdMW96,1,0,966,0,966,1
9181,G. V. Krishna Reddy|R. Nadarajan|P. R. Kandasamy,,A nonpreemptive priority multiserver queueing system with general bulk service and heterogeneous arrivals.,1993,,,,1902253,journals/cor/ReddyNK93,5,0,5,0,5,1
9184,Jim Woodcock|Leo Freitas,,Linking VDM and Z.,-2008,,,,357421,conf/iceccs/WoodcockF08,2,0,1245,0,1245,1
9189,Michael A. Henning|Ortrud R. Oellermann|Henda C. Swart,,The diversity of domination.,1996,,,,1954198,journals/dm/HenningOS96,2,68,5,68,5,1
9192,Ad-Hoc Localization Using Ranging and Sectoring.,,Krishna Chintalapudi|Ramesh Govindan|Gaurav Sukhatme|Amit Dhariwal,2004,,,,471543,conf/infocom/ChintalapudiGSD04,1,0,453,0,453,1
9197,JooSeuk Kim|Clayton Scott,,L2 Kernel Classification.,2010,,,,2174940,journals/pami/KimS10,3,326,5,326,5,1
9207,Chao-Wei Ou|Sanjay Ranka,,Parallel Incremental Graph Partitioning.,-1997,,,,2280091,journals/tpds/OuR97,3,117,5,117,5,1
9208,Iryna Skrypnyk|David G. Lowe,,"Scene Modelling, Recognition and Tracking with Invariant Image Features.",-2004,,,,514042,conf/ismar/SkrypnykL04,2,0,2071,0,2071,1
9217,Application of TAGE iterative algorithms to an efficient third order arithmetic average variable mesh discretization for two-point non-linear boundary value problems.,,R. K. Mohanty|Noopur Khosla,-2006,,,,2304358,journals/amc/MohantyK06,5,27,5,27,5,1
9225,Matthias Schmid|Torsten Hothorn,,Flexible boosting of accelerated failure time models.,-2008,,,,1849302,journals/bmcbi/SchmidH08,3,21,5,21,5,1
9229,Baojie Li|Hehe Gu|Yazhou Ji,,Selection of optimal emergency rescue route based on improved ant colony algorithm.,2010,,,,912498,conf/geoinformatics/LiGJ10,1,0,564,0,564,1
9230,Wei Chen|Song Zhang|Stephen Correia|David F. Tate,,Visualizing diffusion tensor imaging data with merging ellipsoids.,-2009,,,,56022,conf/apvis/ChenZCT09,1,0,5,0,5,1
9239,Avraham Leff|James T. Rayfield,,WebRB: A Different Way to Write Web Applications.,-2008,,,,2052871,journals/internet/LeffR08,0,275,5,275,5,1
9243,David C. Conner|Hadas Kress-Gazit|Howie Choset|Alfred A. Rizzi|George J. Pappas,,Valet parking without a valet.,2007,,,,859928,conf/iros/ConnerKCRP07,2,0,248,0,248,1
9246,Haibin Lu|Sartaj Sahni,,Conflict detection and resolution in two-dimensional prefix router tables.,-2005,,,,2276778,journals/ton/LuS05,3,108,5,108,5,1
9251,James V. Miller|David E. Breen|William E. Lorensen|Robert M. O'Bara|Michael J. Wozny,,Geometrically deformed models: a method for extracting closed geometric models form volume data.,1991,,,,695510,conf/siggraph/MillerBLOW91,2,0,707,0,707,1
9253,Marcus Furuholmen|Kyrre Glette|Mats Høvin|Jim Torresen,,Evolutionary Approaches to the Three-dimensional Multi-pipe Routing Problem: A Comparative Study Using Direct Encodings.,2010,,,,233644,conf/evoW/FuruholmenGHT10,1,0,5,0,5,1
9259,Manufacturing Systems Engineering - a review.,,Katsundo Hitomi,2001,,,,2343609,journals/ijmtm/Hitomi01,3,381,5,381,5,1
9261,Gerald Weiss|Chaim Ziegler,,A Comparative Analysis of Implementation Mechanisms for Pacekt Voice Conferencing.,-1990,,,,473841,conf/infocom/WeissZ90,0,0,0,0,0,1
9264,Ranjit Abbadasari|Ravi Mukkamala|V. Valli Kumari,,MobiCoin: Digital Cash for M-Commerce.,2004,,,,346851,conf/icdcit/AbbadasariMK04,1,0,2078,0,2078,1
9271,Maíra A. de C. Gatti|Gustavo R. de Carvalho|Rodrigo B. de Paes|Carlos José Pereira de Lucena|Jean-Pierre Briot,,On Fault Tolerance in Law-Governed Multi-agent Systems.,2006,,,,683203,conf/selmas/GattiCPLB06,1,0,2080,0,2080,1
9282,Simeon Keates|Ray Adams|Cathy Bodine|Sara J. Czaja|Wayne Gordon|Peter Gregor|Emily Hacker|Vicki L. Hanson|John Kemp|Mark Laff|Clayton Lewis|Michael Pieper|John T. Richards|David Rose|Anthony Savidis|Greg Schultz|Paul Snayd|Shari Trewin|Philip Varker,,Cognitive and learning difficulties and how they affect access to IT systems.,2007,,,,2291776,journals/uais/KeatesABCGGHHKLLPRRSSSTV07,3,0,387,0,387,1
9290,Roberto Antonio Vázquez|Humberto Sossa,,Associative Memories Applied to Pattern Recognition.,2008,,,,320133,conf/icann/VazquezS08,2,0,417,0,417,1
9291,Hyun-A Park|Bum Han Kim|Dong Hoon Lee|Yon Dohn Chung|Justin Zhan,,Secure Similarity Search.,2007,,,,804163,conf/grc/ParkKLCZ07,0,0,366,0,366,1
9292,Overview of the INEX 2009 XML Mining Track: Clustering and Classification of XML Documents.,,Richi Nayak|Christopher M. De Vries|Sangeetha Kutty|Shlomo Geva|Ludovic Denoyer|Patrick Gallinari,2009,,,,470861,conf/inex/NayakVKGDG09,1,0,2082,0,2082,1
9300,Jeong Hyun Yi,,Self-Configurable Authentication Mechanism with Verifiability in Wireless Ad Hoc Networks.,-2008,,,,832268,conf/globecom/Yi08,2,0,180,0,180,1
9303,Dong Ha Nguyen|Mario Südholt,,VPA-Based Aspects: Better Support for AOP over Protocols.,2006,,,,681248,conf/sefm/NguyenS06,1,0,612,0,612,1
9323,Adaptive Lagrange Multiplier Selection for Intra-Frame Video Coding.,,Xiang Li|Norbert Oertel|André Kaup,2007,,,,503429,conf/iscas/LiOK07,1,0,748,0,748,1
9327,Yair Itzhaik|Amiram Yehudai,,"A Decision Procedure for the Equivalence of Two DPDAs, One of Which is Linear (Extended Abstract).",-1981,,,,314810,conf/icalp/ItzhaikY81,1,0,1254,0,1254,1
9328,Shaolin Qu|Joyce Yue Chai,,An Exploration of Eye Gaze in Spoken Language Processing for Multimodal Conversational Interfaces.,-2007,,,,600446,conf/naacl/QuC07,1,0,2088,0,2088,1
9329,Theodore Tryfonas|Evangelos A. Kiountouzis|Angeliki Poulymenakou,,Embedding security practices in contemporary information systems development approaches.,-2001,,,,2043364,journals/imcs/TryfonasKP01,0,596,5,596,5,1
9334,Rafael Bohrer Ávila|Caciano Machado|Philippe Olivier Alexandre Navaux,,Message-passing Over Shared Memory for the SECK Programming Environment.,2002,,,,627031,conf/pdpta/AvilaMN02,1,0,40,0,40,1
9335,Uko Maran|Sulev Sild|Paolo Mazzatorta|Mosé Casalegno|Emilio Benfenati|Mathilde Romberg,,Grid Computing for the Estimation of Toxicity: Acute Toxicity on Fathead Minnow (Pimephales promelas).,2006,,,,812761,conf/gccb/MaranSMCBR06,2,0,0,0,0,1
9336,David Beymer|Daniel M. Russell|Peter Z. Orton,,Wide vs. Narrow Paragraphs: An Eye Tracking Analysis.,-2005,,,,477237,conf/interact/BeymerRO05,2,0,455,0,455,1
9337,Rastislav Lukac|Konstantinos N. Plataniotis,,A Cost-Effective Private-Key Cryptosystem for Color Image Encryption.,-2005,,,,328595,conf/iccS/LukacP05,1,0,0,0,0,1
9339,Mario Daberkow|Michael E. Pohst,,On integral bases in relative quadratic extensions.,1996,,,,2148945,journals/moc/DaberkowP96,3,597,5,597,5,1
9343,Yongfu Wang|Xiaoling Huang|Lijie Zhao|Tianyou Chai,,Observer-based robust adaptive fuzzy tracking control in robot arms.,2004,,,,872444,conf/icarcv/WangHZC04,2,0,1056,0,1056,1
9345,Jean-François Giovannelli,,Unsupervised Bayesian Convex Deconvolution Based on a Field With an Explicit Partition Function.,-2008,,,,2253453,journals/tip/Giovannelli08,2,25,5,25,5,1
9347,Xian-He Sun|Mario Pantano|Thomas Fahringer|Zhaohua Zhan,,SCALA: A Framework for Performance Evaluation of Scalable Computing.,-1999,,,,483743,conf/ipps/SunPFZ99,1,0,1570,0,1570,1
9366,Daniel A. G. Manzato|Nelson L. S. Da Fonseca,,Incentive mechanism for the CoopNet network.,-2008,,,,2373397,journals/ppna/ManzatoF08,2,600,25,600,25,1
9367,Yanyan Cao|Hengjun Yue|Jian Wu|Jianming Chen|Zhiming Cui,,Vehicle Edge Detection Based on Multi-structure Mathematical Morphology.,-2010,,,,905011,conf/iitsi/CaoYWCC10,1,0,1898,0,1898,1
9373,Daniel M. Batista|André C. Drummond|Nelson L. S. Da Fonseca,,Scheduling grid tasks under uncertain demands.,-2008,,,,665997,conf/sac/BatistaDF08,4,0,266,0,266,1
9374,Michael Diepenbroek|Uwe Schindler|Hannes Grobe,,PANGAEA - An ICSU World Data Center as a Networked Publication and Library System for Geoscientific Data.,2008,,,,767788,conf/webist/DiepenbroekSG08,1,0,2091,0,2091,1
9375,Damien Jamet|Jean-Luc Toutant,,On the Connectedness of Rational Arithmetic Discrete Hyperplanes.,-2006,,,,181152,conf/dgci/JametT06,0,0,1812,0,1812,1
9381,Minh Nghiem|Dien Dinh|Mai Nguyen,,Improving Vietnamese POS tagging by integrating a rich feature set and Support Vector Machines.,-2008,,,,655785,conf/rivf/NghiemDN08,2,0,567,0,567,1
9384,Framework for availability characterization by analyzing outage durations.,,Eric J. Bauer|Paul H. Franklin,2006,,,,1839610,journals/bell/BauerF06,0,250,5,250,5,1
9389,Mirco Gelain|Maria Silvia Pini|Francesca Rossi|Kristen Brent Venable,,Dealing with Incomplete Preferences in Soft Constraint Problems.,-2007,,,,138728,conf/cp/GelainPRV07,1,0,404,0,404,1
9392,Amit Chakrabarti|Chandra Chekuri|Anupam Gupta|Amit Kumar,,Approximation Algorithms for the Unsplittable Flow Problem.,2007,,,,1824316,journals/algorithmica/ChakrabartiCGK07,3,399,5,399,5,1
9400,Roberto Antonio Vázquez|Humberto Sossa|Beatriz A. Garro,,3D Object Recognition Based on Some Aspects of the Infant Vision System and Associative Memory.,-2010,,,,2387112,journals/cogcom/VazquezSG10,0,154,5,154,5,1
9402,Jack Giles Jr.,,Construction of Replicating Superfigures.,1979,,,,2105413,journals/jct/Giles79a,0,118,5,118,5,1
9404,Martin R. Bridson,,A Note on the Grammar Of Combings.,-2005,,,,2019504,journals/ijac/Bridson05,3,401,5,401,5,1
9405,Visual Exploration and Functional Document Labeling.,,Véronique Eglin|Antoine Gagneux,-2001,,,,345193,conf/icdar/EglinG01,1,0,943,0,943,1
9424,Automatic insertion of low power annotations in RTL for pipelined microprocessors.,,Vinod Viswanath|Jacob A. Abraham|Warren A. Hunt Jr.,2006,,,,168277,conf/date/ViswanathAJ06,1,0,5,0,5,1
