,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
7814,ChangYang Li|Xiuying Wang|Stefan Eberl|Michael J. Fulham|Yong Yin|David Dagan Feng,,Fully automated liver segmentation for low- and high- contrast CT volumes based on probabilistic atlases.,2010,,,,382009,conf/icip/LiWEFYF10,0,0,365,0,365,4
7816,Wei Tan|Yushun Fan|MengChu Zhou,,"Errata to ""A Petri Net-Based Method for Compatibility Analysis and Composition of Web Services in Business Process Execution Language"" [Jan 09 94-106].",2009,,,,2397449,journals/tase/TanFZ09a,3,552,0,552,0,4
7817,David Bamman|Marco Passarotti|Roberto Busa|Gregory Crane,,The Annotation Guidelines of the Latin Dependency Treebank and Index Thomisticus Treebank: the Treatment of some specific Syntactic Constructions in Latin.,2008,,,,906443,conf/lrec/BammanPBC08,1,0,629,0,629,4
7819,Peyman Moghadam|Wijerupage Sardha Wijesoma|Dong Jun Feng,,Improving path planning and mapping based on stereo vision and lidar.,2008,,,,871924,conf/icarcv/MoghadamWF08,2,0,1056,0,1056,4
7821,Ealan A. Henis|Tamar Flash,,A Computational Mechanism to Account for Averaged Modified Hand Trajectories.,-1991,,,,605006,conf/nips/HenisF91,1,0,769,0,769,4
7827,David P. Sly,,Before Dynamic Simulation: Systematic Layout Design from Scratch.,-1997,,,,783798,conf/wsc/Sly97,1,0,5,0,5,4
7829,Michelle Sibilla|Daniel Marquie|Yves Raynaud,,A Normalized Generic Object Model to cope with Heterogeneous and Distributed Information.,-1992,,,,603039,conf/networks/SibillaMR92,4,0,5,0,5,4
7830,Michael Hoffmann|Jirí Matousek|Yoshio Okamoto|Philipp Zumstein,,Minimum and Maximum against k Lies.,-2010,,,,732250,conf/swat/HoffmannMOZ10,1,0,782,0,782,4
7835,P. C. Chu|J. E. Beasley,,Constraint Handling in Genetic Algorithms: The Set Partitioning Problem.,1998,,,,1996961,journals/heuristics/ChuB98a,0,179,5,179,5,4
7837,Stephan Raidt|Gérard Bailly|Frédéric Elisei,,Analyzing Gaze During Face-to-Face Interaction.,2007,,,,541317,conf/iva/RaidtBE07,1,0,1900,0,1900,4
7843,Antti Auer|Jorma Taramaa,,Experience Report on the Maturity of Configuration Management for Embedded Software.,-1996,,,,676805,conf/scm/AuerT96,1,0,1210,0,1210,4
7846,Rahul Biswas|Sebastian Thrun|Leonidas J. Guibas,,A probabilistic approach to inference with limited information in sensor networks.,2004,,,,486155,conf/ipsn/BiswasTG04,0,0,5,0,5,4
7848,Hedvig Sidenbladh|Danica Kragic|Henrik I. Christensen,,A Person Following Behaviour for a Mobile Robot.,1999,,,,418403,conf/icra/SidenbladhKC99,2,0,47,0,47,4
7855,Ning Zhong,,Derivatives of Computable Functions.,1998,,,,2147724,journals/mlq/Zhong98,3,82,5,82,5,4
7860,A Predicative Semantics for the Refinement of Real-Time Systems.,,David Scholefield|Hussein S. M. Zedan|Jifeng He,-1993,,,,580402,conf/mfps/ScholefieldZJ93,1,0,1902,0,1902,4
7861,Ayça Özçelikkale|Gozde Bozdagi Akar|Haldun M. Özaktas,,Super-resolution using multiple quantized images.,2010,,,,382141,conf/icip/OzcelikkaleAO10,1,0,5,0,5,4
7863,Thy-Hou Lin|Jia-Jiunn Lin|Wen-Jiun Peng|Jin-Hwang Liu,,Common Structural Folds in Several Protein Pairs Searched by an Iterative Superposition Algorithm.,-1999,,,,1866009,journals/candc/LinLPL99,0,48,5,48,5,4
7868,Max Mignotte|Christophe Collet|Patrick Pérez|Patrick Bouthemy,,Markov Random Field and Fuzzy Logic Modeling in Sonar Imagery: Application to the Classification of Underwater Floor.,2000,,,,1935479,journals/cviu/MignotteCPB00,2,296,5,296,5,4
7870,Usman Farooq|Chiou Peng Lam,,Mutation Analysis for the Evaluation of AD Models.,-2008,,,,796426,conf/cimca/FarooqL08,1,0,309,0,309,4
7875,Daoyi Dong|Chunlin Chen|Chenbin Zhang|Zonghai Chen,,Having been misunderstood,-2008,,,,1917527,journals/corr/abs-0810-3283,3,0,5,0,5,4
7882,Detlef L. Kowalewski|Josef Schneeberger,,KOKON: Wissensbasierte Konfiguration von Verträgen.,1986,,,,269652,conf/gi/KowalewskiS86,1,0,800,0,800,4
7886,Anies Hannawati Purnamadjaja|R. Andrew Russell,,Pheromone communication in a robot swarm: necrophoric bee behaviour and its replication.,2005,,,,2385177,journals/robotica/PurnamadjajaR05,3,482,5,482,5,4
7891,Cleto Martín|David Villa|Félix Jesús Villanueva|Francisco Moya|Maria J. Santofimia|Juan Carlos López,,A Development Model Supporting Integrative Object Oriented Middlewares for Sensor and Actuator Networks.,-2010,,,,437526,conf/icwn/MartinVVMSL10,1,0,412,0,412,4
7893,Ndubuisi Ekekwe|Ralph Etienne-Cummings|Peter Kazanzides,,Incremental Encoder Based Position and Velocity Measurements VLSI Chip with Serial Peripheral Interface.,2007,,,,502989,conf/iscas/EkekweEK07,2,0,5,0,5,4
7894,Gaurav Sharma|Ravi R. Mazumdar|Ness B. Shroff,,On the complexity of scheduling in wireless networks.,-2006,,,,593562,conf/mobicom/SharmaMS06,2,0,437,0,437,4
7895,Naran Sirisantana|Bipul Chandra Paul|Kaushik Roy,,Enhancing Yield at the End of the Technology Roadmap.,2004,,,,1962216,journals/dt/SirisantanaPR04,0,91,0,91,0,4
7905,Josep Díaz|Fabrizio Grandoni|Alberto Marchetti-Spaccamela,,Balanced Cut Approximation in Random Geometric Graphs.,2006,,,,489123,conf/isaac/DiazGM06,1,0,1908,0,1908,4
7906,Oleksiy Khriyenko|Sergiy Nikitin|Vagan Y. Terziyan,,Context-Policy-Configuration - Paradigm of Intelligent Autonomous System Creation.,-2010,,,,360744,conf/iceis/KhriyenkoNT10,2,0,5,0,5,4
7907,Tjerk de Greef|Harmen Lafeber|Herre van Oostendorp|Jasper Lindenberg,,Eye Movement as Indicators of Mental Workload to Trigger Adaptive Automation.,2009,,,,285415,conf/hci/GreefLOL09,1,0,1487,0,1487,4
7911,Modal Abstractions in µCRL.,,Jaco van de Pol|Miguel Valero Espada,-2004,,,,47192,conf/amast/PolE04,4,0,1909,0,1909,4
7913,Yann Chevaleyre|Paul E. Dunne|Ulle Endriss|Jérôme Lang|Michel Lemaître|Nicolas Maudet|Julian A. Padget|Steve Phelps|Juan A. Rodríguez-Aguilar|Paulo Sousa,,Issues in Multiagent Resource Allocation.,2006,,,,2045775,journals/informaticaSI/ChevaleyreDELLMPPRS06,3,239,5,239,5,4
7914,Tomoki Nakaya|A. Stewart Fotheringham|Kazumasa Hanaoka|Graham P. Clarke|Dimitris Ballas|Keiji Yano,,Combining microsimulation and spatial interaction models for retail location analysis.,-2007,,,,2111738,journals/jgs/NakayaFHCBY07,3,558,5,558,5,4
7915,Parke Godfrey|Jarek Gryz|Andrzej Hoppe|Wenbin Ma|Calisto Zuzarte,,Query Rewrites with Views for XML in DB2.,-2009,,,,353504,conf/icde/GodfreyGHMZ09,0,0,173,0,173,4
7916,Philip A. Scarf|Cristiano A. V. Cavalcante,,Hybrid block replacement and inspection policies for a multi-component system with heterogeneous component lives.,-2010,,,,2330818,journals/eor/ScarfC10,2,63,5,63,5,4
7923,Stefano Maranò|Vincenzo Matta|Peter Willett,,Asymptotic Design of Quantizers for Decentralized MMSE Estimation.,-2007,,,,2349780,journals/tsp/MaranoMW07,3,15,5,15,5,4
7928,Issam Damaj,,Higher-Level Hardware Synthesis of the KASUMI Algorithm.,-2007,,,,2103373,journals/jcst/Damaj07,0,198,1912,198,1912,4
7931,Ming-Chiuan Shiu|Li-Chen Fu|Hou-Tsan Lee|Feng-Li Lian,,Modular Design of a Reconfigurable Electromagnetic Robot.,2010,,,,1833314,journals/ar/ShiuFLL10,0,0,5,0,5,4
7942,Bernard Berthomieu|Jean-Paul Bodeveix|Christelle Chaudet|Silvano Dal-Zilio|Mamoun Filali|François Vernadat,,Formal Verification of AADL Specifications in the Topcased Environment.,2009,,,,29782,conf/adaEurope/BerthomieuBCDFV09,2,0,1917,0,1917,4
7946,Keerthi Heragu|Manish Sharma|Rahul Kundu|Ronald D. Blanton,,Test vector generation for charge sharing failures in dynamic logic.,-2002,,,,2232661,journals/tcad/HeraguSKB02,3,0,5,0,5,4
7947,Zhiqiang Ma|Miao Qi|Haifeng Kang|Shuhua Wang|Jun Kong,,Iris Verification Using Wavelet Moments and Neural Network.,2007,,,,825338,conf/lsms/MaQKWK07,1,0,5,0,5,4
7955,Peter Achten|Marinus J. Plasmeijer,,The Ins and Outs of Clean I/O.,1995,,,,2110791,journals/jfp/AchtenP95,2,135,5,135,5,4
7960,Constrained Elastic Surface Nets: Generating Smooth Surfaces from Binary Segmented Data.,,Sarah F. Frisken Gibson,-1998,,,,582941,conf/miccai/Gibson98,1,0,1445,0,1445,4
7961,Daniel L. Pierson,,Automated Measurement Packages.,1980,,,,121243,conf/cmg/Pierson80,1,0,1421,0,1421,4
7964,Marcel Turkensteen|Diptesh Ghosh|Boris Goldengorin|Gerard Sierksma,,Tolerance-based Branch and Bound algorithms for the ATSP.,-2008,,,,2329319,journals/eor/TurkensteenGGS08,3,63,5,63,5,4
7970,Dirk Beyer|Andreas Noack,,BDD-basierte Verifikation von Echtzeit-Systemen.,-2000,,,,236852,conf/fbt/BeyerN00,4,0,504,0,504,4
7978,Gert Jan Hofstede|Catholijn M. Jonker|Tim Verwaart,,Modeling Power Distance in Trade.,2008,,,,573215,conf/mabs/HofstedeJV08,1,0,1920,0,1920,4
7986,Benoît Darties|Fabrice Theoleyre|Andrzej Duda,,A Restricted-Weakly Connected Dominating Set for Role Assignment in a Multichannel MAC for Wireless Mesh Network.,2009,,,,869311,conf/wimob/DartiesTD09,1,0,5,0,5,4
7988,Jianwei Zhang|Yizheng Ye|Bin-Da Liu,,A Low-Power Technique Based on Charge Injection and Current-Saving Methods for Match-Line Sensing in Content-Addressable Memories.,-2006,,,,835382,conf/apccas/ZhangYL06,1,0,1036,0,1036,4
7989,Moazzam Khan|Fereshteh Amini|Jelena V. Misic,,Key Exchange in 802.15.4 Networks and Its Performance Implications.,-2006,,,,596994,conf/msn/KhanAM06,1,0,1923,0,1923,4
8009,Michael Jackson,,Specialising in Software Engineering.,2007,,,,55576,conf/apsec/Jackson07,1,0,1926,0,1926,4
8011,Alberto Barbosa Raposo|Hugo Fuks,,Defining Task Interdependencies and Coordination Mechanism for Colaborative Systems.,2002,,,,135923,conf/coop/RaposoF02,2,0,1927,0,1927,4
8013,David M. Mount|Nathan S. Netanyahu|Christine D. Piatko|Ruth Silverman|Angela Y. Wu,,Quantile approximation for robust statistical estimation.,1998,,,,96230,conf/cccg/MountNPSW98,1,0,940,0,940,4
8027,Bo Li|Zhigang Huo|Panyong Zhang|Dan Meng,,Multiple Virtual Lanes-aware MPI collective communication in multi-core clusters.,2009,,,,294386,conf/hipc/LiHZM09,4,0,261,0,261,4
8037,Manfred Lau|Jinxiang Chai|Ying-Qing Xu|Heung-Yeung Shum,,Face poser: interactive modeling of 3D facial expressions using model priors.,-2007,,,,813545,conf/sca/LauCXS07,2,0,5,0,5,4
8038,Ira Kemelmacher-Shlizerman|Aditya Sankar|Eli Shechtman|Steven M. Seitz,,Being John Malkovich.,2010,,,,199215,conf/eccv/Kemelmacher-ShlizermanSSS10,1,0,5,0,5,4
8039,Arturo Rojo Ruiz|Luis Pastor Sánchez Fernández|Edgardo Manuel Felipe Riverón|Sergio Suárez Guerra,,Computational Model for Aircraft's Takeoffs Pattern Recognition.,2008,,,,109547,conf/ciarp/RuizFRG08,4,0,1438,0,1438,4
8043,Peter J. Funk|David Stuart Robertson,,Capturing and Matching Dynamic Behaviour in Case-Based Reasoning.,1995,,,,743964,conf/ukcbr/FunkR95,1,0,1930,0,1930,4
8044,A Progressive Rendering Algorithm Using an Adaptive Perceptually Based Image Metric.,,Jean-Philippe Farrugia|Bernard Péroche,-2004,,,,1872244,journals/cgf/FarrugiaP04,3,59,0,59,0,4
8046,Z. Zenn Bien|Hyong-Euk Lee,,Effective learning system techniques for human-robot interaction in service environment.,-2007,,,,2140181,journals/kbs/BienL07,3,104,5,104,5,4
8048,Florian A. Potra|Josef Stoer,,On a Class of Superlinearly Convergent Polynomial Time Interior Point Methods for Sufficient LCP.,2009,,,,2411766,journals/siamjo/PotraS09,3,391,0,391,0,4
8061,Barry Lawson|Lawrence Leemis,,Simulation Fundamentals.,-2009,,,,785999,conf/wsc/LawsonL09,4,0,720,0,720,4
8062,Floor Acquisition Multiple Access (FAMA) in Single-Channel Wireless Networks.,,J. J. Garcia-Luna-Aceves|Chane L. Fullmer,1999,,,,2149791,journals/monet/Garcia-Luna-AcevesF99,5,22,5,22,5,4
8064,Chun-Guang Li|Jun Guo|Hong-Gang Zhang,,Local Sparse Representation Based Classification.,-2010,,,,413404,conf/icpr/LiGZ10,1,0,1711,0,1711,4
8066,Optimal IR: How Far Away?,,Xiangdong An|Xiangji Huang|Nick Cercone,2010,,,,110935,conf/cicling/AnHC10,1,0,1256,0,1256,4
8067,Rajesh Kumar Bhatia|Mayank Dave|Ramesh C. Joshi,,Ant colony based rule generation for reusable software component retrieval.,2008,,,,873564,conf/indiaSE/BhatiaDJ08,2,0,1933,0,1933,4
8075,A Real-Time In-Air Signature Biometric Technique Using a Mobile Device Embedding an Accelerometer.,,Javier Guerra Casanova|Carmen Sánchez Ávila|Alberto de Santos Sierra|G. Bailador del Pozo|V. Jara Vera,-2010,,,,911815,conf/ndt/CasanovaASPV10,1,0,1935,0,1935,4
8081,Chanchal K. Roy,,Detection and analysis of near-miss software clones.,-2009,,,,430670,conf/icsm/Roy09,2,0,1937,0,1937,4
8093,Reusable Software Components.,,Bruce W. Weide|William F. Ogden|Stuart H. Zweben,1991,,,,1811277,journals/ac/WeideOZ91,0,562,5,562,5,4
8099,Tharek Abdul Rahman|Toh Chee Leng,,Design and Performance Analysis of Adaptive Transmit Power Control in Point-to-Point Microwave Link for Rain Attenuation Problem.,2003,,,,507133,conf/iscc/RahmanL03,1,0,5,0,5,4
8114,A. Chapko|Baptiste Lebreton|T. Finet,,The value of interoperability in networked enterprises: the case of health care management companies.,-2007,,,,905124,conf/iesa/ChapkoLF07,0,0,510,0,510,4
8115,Antonio Mana|Javier Lopez|Juan J. Ortega|Ernesto Pimentel|José M. Troya,,A framework for secure execution of software.,2004,,,,2030473,journals/ijisec/ManaLOPT04,0,564,5,564,5,4
8119,Evaluation of Supervised vs. Non Supervised Databases for Hand Geometry Verification.,,Marcos Faúndez-Zanuy|Joan Fabregas|Miguel A. Ferrer|Carlos M. Travieso|Jesús B. Alonso,2007,,,,543085,conf/iwann/Faundez-ZanuyFFTA07,1,0,872,0,872,4
8120,M. Anwarul Hasan,,Look-Up Table Based Large Finite Field Multiplication in Memory Constrained Cryptosystems.,1999,,,,466947,conf/ima/Hasan99,1,0,5,0,5,4
8124,Christian Schulte|Peter J. Stuckey,,Speeding Up Constraint Propagation.,-2004,,,,138560,conf/cp/SchulteS04,1,0,404,0,404,4
8132,Eduardo Rodrigues Gomes|Ryszard Kowalczyk,,The Dynamics of Multiagent Q-Learning in Commodity Market Resource Allocation.,2010,,,,2431998,series/sci/GomesK10,6,0,1945,0,1945,4
8134,Richard H. Henchman|Jonathan W. Essex,,Free energies of hydration using restrained electrostatic potential derived charges via free energy perturbations and linear response.,-1999,,,,2091377,journals/jcc/HenchmanE99a,5,7,5,7,5,4
8136,Node similarity in the citation graph.,,Wangzhong Lu|Jeannette C. M. Janssen|Evangelos E. Milios|Nathalie Japkowicz|Yongzheng Zhang,-2007,,,,2139071,journals/kais/LuJMJZ07,3,87,5,87,5,4
8137,R. Hildebrand|Thomas Wedel|Peter Mertens,,Zusammenarbeit mehrerer Expertensysteme mit einem großen PPS-Modularprogramm.,-1990,,,,269346,conf/gi/HildebrandWM90,1,0,755,0,755,4
8139,Oscar Déniz|Modesto Castrillón Santana|Javier Lorenzo|Luis Antón-Canalís|Mario Hernández|Gloria Bueno,,Computer vision based eyewear selector.,2010,,,,2401952,journals/jzusc/DenizSLAHB10,3,566,5,566,5,4
8143,Robert L. Read|Donald S. Fussell|Abraham Silberschatz,,A Multi-Resolution Relational Data Model.,1992,,,,753499,conf/vldb/ReadFS92,2,0,295,0,295,4
8149,A Skill Transfer Method for Manual Machine Tool Operation Utilizing Cutting Sound.,,Takashi Kawashimo|Noriaki Sato|Daisuke Doyo|Michiko Anse|Tsutomu Tabe,2009,,,,284821,conf/hci/KawashimoSDAT09,4,0,1533,0,1533,4
8151,Mee Yee Chan|Francis Y. L. Chin,,Distributed Election in Complete Networks.,1988,,,,1942477,journals/dc/ChanC88,2,559,5,559,5,4
8157,Viraj Kumar|P. Madhusudan|Mahesh Viswanathan,,Visibly pushdown automata for streaming XML.,2007,,,,789367,conf/www/KumarMV07,2,0,82,0,82,4
8164,Matthew Hertz|Stephen M. Blackburn|J. Eliot B. Moss|Kathryn S. McKinley|Darko Stefanovic,,Generating object lifetime traces with Merlin.,2006,,,,2278140,journals/toplas/HertzBMMS06,0,273,5,273,5,4
8172,Guido Boella|Leendert W. N. van der Torre,,Attributing mental attitudes to normative systems.,-2003,,,,64778,conf/atal/BoellaT03,4,0,274,0,274,4
8178,Dominique Decouchant|Ana María Martínez Enríquez|Jesús Favela|Alberto L. Morán|Sonia Mendoza|Samir Jafar,,A Distributed Event Service for Adaptive Group Awareness.,-2002,,,,581719,conf/micai/DecouchantEFMMJ02,1,0,1019,0,1019,4
8179,Victor Santibañez|Rafael Kelly,,Global Convergence of the Adaptive PD Controller with Computed Feedforward for Robot Manipulators.,-1999,,,,418222,conf/icra/SantibanezK99,0,0,47,0,47,4
8181,W. Olivier|Helen van de Haar,,Controlling Internet access at an educational institution.,-1997,,,,680171,conf/sec/OlivierH97,2,0,5,0,5,4
8183,A New Approach to the Design of a Highly-Parallel Computer.,,M. E. Waite|T. J. Reynolds|F. Z. Ieromnimon,1995,,,,626835,conf/pdpcs/WaiteRI95,1,0,801,0,801,4
8185,Teddy Alfaro|María Cristina Riff Rojas,,An On-the-fly Evolutionary Algorithm for Robot Motion Planning.,-2005,,,,361043,conf/ices/AlfaroR05,1,0,224,0,224,4
8186,Shaozhong Cao|Guowei Yang|Xuyan Tu,,Approximate Solution Research of State Equation for Controlled Nonlinear Systems.,2008,,,,875899,conf/icnsc/CaoYT08a,1,0,546,0,546,4
8202,Subal C. Kumbhakar|Efthymios G. Tsionas,,Estimation of production risk and risk preference function: a nonparametric approach.,2010,,,,2378745,journals/anor/KumbhakarT10,0,364,5,364,5,4
8208,Thomas C. Jepsen|Ze Zhang,,An ATM API for Java.,1998,,,,518181,conf/isn/JepsenZ98,2,0,604,0,604,4
8212,A. Wayne Wymore,,The tricotyledon theory of system design.,-1974,,,,92667,conf/category/Wymore74,2,0,1954,0,1954,4
8217,Carlos E. R. Alves|Edson Cáceres|Siang W. Song,,BSP/CGM Algorithms for Maximum Subsequence and Maximum Subarray.,2004,,,,650733,conf/pvm/AlvesCS04,2,0,1921,0,1921,4
8224,Defining Statistical Timing Sensitivity for Logic Circuits With Large-Scale Process and Environmental Variations.,,Xin Li|Jiayong Le|Mustafa Celik|Lawrence T. Pileggi,-2008,,,,2235080,journals/tcad/LiLCP08,3,220,0,220,0,4
8225,Shufan Yang|Steve Furber|Yebin Shi|Luis A. Plana,,An admission control system for QoS provision on a best-effort GALS interconnect.,2008,,,,29084,conf/acsd/YangFSP08,2,0,1956,0,1956,4
8228,Riyaz Sikora|Michael J. Shaw,,A Computational Study of Distributed Rule Learning.,1996,,,,2393223,journals/isr/SikoraS96,3,206,5,206,5,4
8232,John Mullane|Martin David Adams|Wijerupage Sardha Wijesoma,,Outdoor Radar Mapping Using Measurement Likelihood Estimation.,2007,,,,856784,conf/fsr/MullaneAW07,1,0,1947,0,1947,4
8234,Kai Xu 0005|Nabil Simaan,,An Investigation of the Intrinsic Force Sensing Capabilities of Continuum Robots.,2008,,,,2355450,journals/trob/XuS08,3,325,0,325,0,4
8240,Vijay V. Raghavan|Anand R. Tripathi,,Sequential Diagnosability is Co-NP Complete.,1991,,,,2229552,journals/tc/RaghavanT91a,3,103,5,103,5,4
8245,Jinzhong Niu|Kai Cai|Simon Parsons|Elizabeth Sklar,,On the Behavior of Competing Markets Populated by Automated Traders.,2007,,,,66975,conf/atal/NiuCPS07,1,0,1959,0,1959,4
8246,Ryan B. Hayward|Paul E. Kearney|Andrew J. Malton,,NeST graphs.,2002,,,,1937561,journals/dam/HaywardKM02,3,283,5,283,5,4
8252,Shaorong Xie|Jun Luo|Zhenbang Gong|Wei Ding|Hairong Zou|Xiangguo Fu,,Biomimetic control of pan-tilt-zoom camera for visual tracking based-on an autonomous helicopter.,2007,,,,859645,conf/iros/XieLGDZF07,1,0,248,0,248,4
8262,Marc Gyssens|Laks V. S. Lakshmanan,,A Foundation for Multi-dimensional Databases.,-1997,,,,752629,conf/vldb/GyssensL97,1,0,5,0,5,4
8268,"Effects of Autonomy, Traffic Conditions and Driver Personality Traits on Attitudes and Trust towards In-Vehicle Agents.",,Henriette S. M. Cramer|Vanessa Evers|Nicander A. Kemper|Bob J. Wielinga,2008,,,,306696,conf/iat/CramerEKW08,1,0,1512,0,1512,4
8272,Modeling Feynman's Serial Quantum Computer Using Stochastic Petri Nets.,,Leo Ojala|Elina Parviainen|Olli-Matti Penttinen|Teemu Tynjälä|Harriett Beaver,2002,,,,628480,conf/pdpta/OjalaPPTB02,2,0,40,0,40,4
8274,David John|Christos Gatzidis|Fotis Liarokapis|Anthony C. Boucouvalas|Vesna Brujic-Okretic,,"A Framework for the Development of Online, Location-Specific, Expressive 3D Social Worlds.",2009,,,,910461,conf/vsgames/JohnGLBB09,5,0,1278,0,1278,4
8280,Eric Eaton|Marie desJardins|John Stevenson,,Using Multiresolution Learning for Transfer in Image Classification.,-2007,,,,18115,conf/aaai/EatondS07,1,0,5,0,5,4
8291,Zouheir Trabelsi|Wassim El-Hajj,,Preventing ARP Attacks Using a Fuzzy-Based Stateful ARP Cache.,2007,,,,325171,conf/icc/TrabelsiE07,2,0,5,0,5,4
8293,A Comparative Study of Three Moment-Based Shape Descriptors.,,M. Emre Celebi|Y. Alp Aslandogan,2005,,,,535374,conf/itcc/CelebiA05,2,0,1964,0,1964,4
8294,A Data Mining Approach in the Analysis of the Weight Space of Multilayer Perceptron Solving Complex Real World Tasks.,,Stavros Adam|Dimitrios A. Karras|Michael N. Vrahatis,2009,,,,470096,conf/incdm/AdamKV09,4,0,1965,0,1965,4
8305,Xi Li|Zhongfei Zhang|Yanguo Wang|Weiming Hu,,Multiclass spectral clustering based on discriminant analysis.,2008,,,,412677,conf/icpr/LiZWH08,2,0,89,0,89,4
8307,Junsang Cho|Sukhee Cho|Namho Hur|Hyuk Lee|Jechang Jeong,,Effective Multiview Video Coding Using a Scalable Depth Map.,-2008,,,,796441,conf/cimca/ChoCHLJ08,1,0,309,0,309,4
8308,Didier Bert|Sylvain Boulmé|Marie-Laure Potet|Antoine Requet|Laurent Voisin,,Adaptable Translator of B Specifications to Embedded C Programs.,-2003,,,,243509,conf/fm/BertBPRV03,2,0,1970,0,1970,4
8309,"Kansei Experience: Aesthetic, Emotions and Inner Balance.",,Ben Salem|Ryohei Nakatsu|Matthias Rauterberg,2009,,,,2341332,journals/ijcini/SalemNR09,3,572,1971,572,1971,4
8314,Nazar M. Zaki|Safaai Deris,,Combining Three Scoring Algorithms for Representing Protein Sequence.,-2005,,,,311773,conf/icai/ZakiD05,4,0,157,0,157,4
8317,Carlos Eduardo de Barros Paes|Celso Massaki Hirata|Edgar Toshiro Yano,,Extending RUP to develop fault tolerant software.,2008,,,,666072,conf/sac/PaesHY08,1,0,1972,0,1972,4
8318,Yu David Liu|Xiaoqi Lu|Scott F. Smith,,Coqa: Concurrent Objects with Quantized Atomicity.,-2008,,,,95530,conf/cc/LiuLS08,2,0,675,0,675,4
8322,Mingsong Lv|Nan Guan|Yi Zhang|Rui Chen|Qingxu Deng|Ge Yu|Wang Yi,,WCET Analysis of the mC/OS-II Real-Time Kernel.,2009,,,,854337,conf/cse/LvGZCDYY09,1,0,5,0,5,4
8323,Philip O'Brien|Tony Abou-Assaleh|Tapajyoti Das|Weizheng Gao|Yingbo Miao|Zhen Zhen,,A link-based ranking scheme for focused search.,2007,,,,789230,conf/www/OBrienADGMZ07,2,0,82,0,82,4
8334,Sanjoy Dasgupta|Daniel Hsu|Nakul Verma,,A Concentration Theorem for Projections.,2006,,,,742406,conf/uai/DasguptaHV06,4,0,1974,0,1974,4
8335,A Transition-Based Fault-Tolerant Routing Methodology for InfiniBand Networks.,,José Miguel Montañana|Jose Flich|Antonio Robles|Pedro López|José Duato,2004,,,,482960,conf/ipps/MontananaFRLD04,1,0,29,0,29,4
8338,Jose Flich|Pedro López|Manuel P. Malumbres|José Duato,,Improving the Performance of Regular Networks with Source Routing.,2000,,,,404944,conf/icpp/FlichLMD00,1,0,364,0,364,4
8339,ATR Performance Modeling and Estimation.,,Dan E. Dudgeon,2000,,,,2321059,journals/dsp/Dudgeon00,0,0,0,0,0,4
8341,Congying Han|Guoping He|Hua Duan|Xuping Zhang,,A Binding Number Computation of Graph.,2008,,,,254642,conf/fskd/HanHDZ08,1,0,1097,0,1097,4
8347,Vladimir Ryabov|Seppo Puuronen,,Estimation of Uncertain Relations between Indeterminate Temporal Points.,-2000,,,,32487,conf/advis/RyabovP00,0,0,36,0,36,4
8348,A Virtual Environment Testbed for Training Laparoscopic Surgical Skills.,,Frank Tendick|Michael S. Downes|Tolga Goktekin|Murat Cenk Cavusoglu|David Feygin|Xunlei Wu|Roy Eyal|Mary Hegarty|Lawrence W. Way,-2000,,,,2185649,journals/presence/TendickDGCFWEHW00,3,113,0,113,0,4
8363,W. Scott Spangler|Ying Chen|Larry Proctor|Ana Lelescu|Amit Behal|Bin He|Thomas D. Griffin|Anna Liu|Brad Wade|Trevor Davis,,COBRA - Mining Web for Corporate Brand and Reputation Analysis.,-2007,,,,767015,conf/webi/SpanglerCPLBHGLWD07,1,0,271,0,271,4
8367,Gene Myers,,A Fast Bit-Vector Algorithm for Approximate String Matching Based on Dynamic Programming.,1998,,,,139685,conf/cpm/Myers98,4,0,1977,0,1977,4
8368,"SYNERGY: The Design of a Systems Engineering System, I.",,A. Wayne Wymore,1994,,,,225302,conf/eurocast/Wymore94,1,0,5,0,5,4
8369,Towards Autonomic Service Control in Next Generation Networks.,,Andreas Klenk|Michael Kleis|Benoit Radier|Sanaa Elmoumouhi|Georg Carle|Mikaël Salaün,-2008,,,,321535,conf/icas/KlenkKRECS08,1,0,1321,0,1321,4
8370,"Design, simulation and evaluation of kinematic alternatives for Insertable Robotic Effectors Platforms in Single Port Access Surgery.",,Jienan Ding|Kai Xu 0005|Roger E. Goldman|Peter K. Allen|Dennis L. Fowler|Nabil Simaan,2010,,,,424066,conf/icra/DingXGAFS10,2,0,478,0,478,4
8377,Two-Machine Flow Shop Scheduling with Nonregular Criteria.,,Jatinder N. D. Gupta|Volker Lauff|Frank Werner,-2004,,,,2117071,journals/jmma/GuptaLW04,3,574,5,574,5,4
8381,Rainer Wasinger|Antonio Krüger|Oliver Jacobs,,Integrating Intra and Extra Gestures into a Mobile and Multimodal Shopping Assistant.,-2005,,,,632393,conf/pervasive/WasingerKJ05,1,0,1371,0,1371,4
8382,Charles Semple|Mike A. Steel,,A characterization for a set of partial partitions to define an X-tree.,-2002,,,,1950647,journals/dm/SempleS02,5,68,0,68,0,4
8383,Yossi Bukchin|Ithai Rabinowitch,,A branch-and-bound based solution approach for the mixed-model assembly line-balancing problem for minimizing stations and task duplication costs.,-2006,,,,2326064,journals/eor/BukchinR06,5,63,5,63,5,4
