,key1,key2,label,partition
4172,conf/pcm/ZhangG07,conf/iat/ZhangCWCX03,False,6
4174,journals/ijfcs/AsahiroMOZ07,conf/jcdl/HershD02,False,8
4175,journals/internet/BursteinBZFHPSW05,journals/cor/AnghinolfiMPG11,False,4
4176,series/asc/PedersoliGCV08,conf/icmcs/RoviraGLMPFF04,False,4
4178,journals/cma/WuW08a,journals/cgf/ShiLLW08,True,1
4179,conf/aspdac/LiKM05,conf/adg/TuloneYL00,False,2
4180,journals/datascience/ZhangC07,conf/gil/ZhangW06,False,2
4181,journals/jmiv/SmachLGMA08,conf/hybrid/KapurS97,False,6
4182,conf/lcn/StrayerMWHHGSSMKZ09,conf/discex/StrayerJTSSCCP03,True,4
4184,conf/ijcai/GeorgeffI89,conf/dsn/LussierGGIKP07,True,3
4185,conf/itcc/Minaei-BidgoliTP04,conf/ike/TaghikhakiMM08,True,3
4186,journals/dse/NarasimhanMM97,journals/jsw/MoserMZ07,True,3
4187,conf/cisim/ZhouLC07a,conf/ssiri/FengLLZ10,False,6
4188,conf/sigmod/GovindarajuRM05,conf/sma/RaghuvanshiGL08,True,8
4189,conf/icalp/FeigenbaumKMSZ04,journals/csda/LiangZ09,False,7
4190,conf/propor/BrancoRSS08,conf/lrec/BrancoCSSCAPG10,True,4
4191,journals/ipm/ErcanC07,conf/ecir/ErcanC09,True,4
4193,journals/tcs/KimL93,conf/wisa/KwonL06a,False,2
4194,journals/tcs/FeigenbaumKMSZ05,conf/ijcai/YanZ09,False,1
4196,conf/icalp/FeigenbaumKMSZ04,journals/ipl/YanZ08,False,2
4197,conf/ijcai/Ternovskaia99,conf/lpnmr/DeneckerT04,True,8
4199,conf/icra/CrowderDCW99,conf/semweb/JadhavWWCS07,True,4
4200,conf/cicling/OlguinC06,conf/pdpta/Rehn04,False,8
4204,conf/cccg/HoffmannT01,journals/ijac/HoffmannTR02,False,5
4205,conf/ki/DixM94,conf/acg/Kishimoto003,False,7
4207,journals/corr/abs-0906-1467,conf/lrec/NathCMBG08,True,4
4208,conf/bildmed/ConduracheAEBGM05,conf/sac/GoethalsPM10,False,1
4209,conf/ima-ms/Malraison92,conf/stacs/WuCT99,False,3
4210,conf/dcc/ChenZ01,conf/icalt/ZualkernanJTZ09,False,5
4211,conf/i-semantics/CanadasOST10,conf/eurocast/OrellanaGAT05,True,3
4212,conf/chi/SchmidtDKS10,conf/icde/SchmidtKW01,False,7
4214,journals/tcs/Moll76,conf/stoc/KrishnamurthyM81,True,6
4216,conf/ipsn/JiangDDC09,conf/icegov/ZhengJYP08,False,1
4217,conf/icws/ZhaoLSLLH10,journals/jcst/HuangZLMC06,True,7
4218,journals/bmcbi/KolbeckMSSK06,journals/bioinformatics/Demir-KavukRK10,True,3
4219,journals/adhoc/WangCPR06,journals/tit/BiglieriPS98,True,5
4221,journals/ida/FreyLTF98,conf/ccgrid/SuriBCCBGS03,False,4
4223,conf/pimrc/KlempSE04,conf/date/Eul10,True,5
4224,conf/isbi/WanSE07,conf/aspdac/LaiWR05,True,5
4225,conf/ecscw/IacucciW03,conf/mum/PeltonenSJIASB07,True,6
4228,journals/dud/HansenKRG03,conf/ida/EvenSS09,False,6
4229,conf/icmcs/FangT08,journals/jds/ManjiaKLP09,False,8
4230,conf/eScience/OlabarriagaBMBSNB06,journals/bmcbi/LuyfSVBKO10,True,8
4232,journals/entcs/KervinenMK06,journals/ijstm/ZhangC03,False,8
4233,conf/sigmod/BrambillaCFAB05,journals/jdi/LoiDMMCIKB08,False,2
4235,conf/apsec/KitayamaHKK99,conf/cascon/JaveyMNOYKKH92,True,1
4237,conf/huc/RachuriMMRLA10,conf/hipc/VupputuriRM09,True,2
4238,conf/ica3pp/ChenZJW05,conf/ceemas/QiL05,True,2
4239,conf/mmns/YangGS04,conf/iscas/PainSOWY01,False,3
4241,journals/corr/cmp-lg-9611005,journals/ipm/KimJL03,True,7
4242,journals/jcst/DingYQ02,conf/ictai/ChenDBB09,False,2
4243,journals/jcns/PaninskiAFKRVVW10,journals/tnn/VogelsteinMVC07,True,1
4244,journals/fss/SchulteWNWK07,conf/gi/SchulteSES10,False,6
4246,conf/aimsa/MassoneM84,conf/iros/MohanZMM09,True,3
4247,journals/rti/SalcicS99,conf/date/SinhaRBS09,True,6
4248,journals/arobots/PrasslerRSF00,conf/holomas/BraatzHR03,True,3
4249,conf/pics/WangB99,conf/cikm/WangSWA08,False,1
4250,conf/cec/ZhangWWGH09,conf/icmcs/Kawai0K09,False,5
4252,conf/isvc/HernandezP06,conf/icai/HormazabalEBG09,True,4
4253,conf/tridentcom/RaoHPN10,conf/europar/AlamBJKPS09,True,7
4254,journals/vc/WangCWLCHPB08,conf/wd/LuWLQ10,False,6
4256,journals/constraints/MearsBW09,conf/iclp/DemoenBHMS99,True,7
4257,journals/ijprai/SegarraSGGH02,conf/cicling/BuscaldiRPSA06,True,5
4258,conf/icic/An10,conf/ssdbm/RafanelliS90,False,4
4259,conf/adc/StanticGS06,conf/icdim/SattarS08,False,7
4260,journals/dm/Hwang03,journals/dam/ChenH07a,True,7
4261,journals/ijbc/SiettosKK06,journals/corr/abs-1010-5113,True,6
4262,conf/cocoon/WangCY98,journals/jal/YangW04,True,8
4263,journals/tcs/ChangEY07,journals/dm/ChangHZ99,True,4
4265,journals/entcs/JungMV08,conf/amast/HillV04,True,5
4266,journals/twc/HongTLLY10,conf/itre/TsaiWY05,True,4
4267,conf/sigcomm/DhananjayZLS09,conf/icc/DhananjayR08,True,1
4268,conf/latin/HungT08,conf/cocoon/HungT06,True,8
4269,journals/ieicet/YumSCL10,journals/ieicet/YumL09,True,1
4270,journals/tse/Sanden89a,journals/jss/SandenZ06,True,5
4271,journals/ijseke/BurgR98,conf/ifip/Riet86,True,6
4272,conf/apl/Swain89,conf/apl/SwainJ93,True,6
4273,conf/fskd/Kim06,journals/geoinformatica/WhangLKLLHK10,False,5
4274,conf/gi/Merten84,journals/ife/BulirschGMS90,True,3
4275,conf/fjcc/Rice86,journals/annals/RiceR04,True,5
4276,conf/mhci/Wagner04,conf/eurocast/BrauneWA07,False,8
4277,journals/ieicet/AbeysekeraMT10,conf/ctrsa/MatsudaHMI09,False,2
4278,conf/argmas/BelesiotisRR09,conf/fpl/BarticDMMVVLMS04,False,6
4280,journals/sigpro/BarbanchoTB04,conf/eurocrypt/HsiaoLR07,False,8
4281,conf/geoinformatics/YuCHCMY10,conf/dasfaa/YangYLK10,True,8
4282,conf/uic/HanZZ06,conf/edcis/WeiZC02,True,8
4283,journals/eswa/SpenderM06,conf/hicss/Spender95,True,7
4284,conf/ifip5-10/WelzCLMSTV93,conf/iscas/XottaVGNAMBB02,False,8
4285,conf/IEEEcit/LiZGD10,conf/icassp/ZhaoZW08,True,6
4286,journals/ijcim/FerriMF10,journals/ijcim/FranceschiniGMM09,True,2
4287,conf/focs/Kannan09,conf/focs/KannanL96,True,2
4288,journals/cacm/Thompson05,conf/ats/YinML01,False,8
4289,conf/infocom/LiTYP03,conf/icde/YaoLHH10,False,1
4290,conf/qsic/LiNZW06,journals/ijces/WeiNNXLW03,False,6
4291,conf/iccv/WeiSTS07,conf/icpr/XuWFS02,True,6
4292,journals/nar/Glez-PenaGPF09,journals/tsmc/Fernandez-RiverolaDC07,True,4
4294,journals/eor/BeasleyMC03,journals/dam/PlanesB09,True,3
4295,journals/air/BlackwellWGP01,journals/ijmms/WhitleyNF06,True,3
4296,journals/ipl/KadrieDTS01,conf/compimage/AnnaduraiDKT10,True,1
4297,journals/entcs/KumarMB09,conf/icse/RungtaM10,True,3
4298,conf/bildmed/PapenbergSHWBEMF07,conf/isola/DenneyF06,False,4
4299,journals/apal/Luttik03,journals/jlp/BaetenL06,True,5
4300,journals/sopr/SnowdonWGHKS07,conf/siggraph/WrenningeR03,False,3
4301,journals/dm/CutlerM08,journals/trob/OgrenEH02,False,6
4302,conf/eccv/NagaharaZWIN10,conf/kes/IshikawaOYWK03,True,5
4303,conf/middleware/CandanDQRK06,journals/expert/GaoCQH05,False,3
4304,conf/networking/LongYHCW06,conf/nas/WangCLYL07,True,6
4305,journals/cgf/PanWCZB09,conf/icebe/WangW09,False,6
4306,journals/dm/FilipoiuG96,journals/dm/Filipoiu81a,True,8
4307,conf/fpl/DiesselM00,conf/cis/MouZPZF09,False,2
4308,journals/tsmc/SeongW01b,journals/bise/OffermannBLB10,False,1
4309,conf/itc/PyronAGJLMRT99,journals/ki/PuppeS97,False,4
4310,journals/ki/HegerB92,journals/software/RechBH07,False,7
4312,conf/patmos/AtienzaRAMCVL06,conf/dac/AyalaAB09,True,3
4313,conf/icassp/KimS10a,journals/ieicet/KimSS06,True,3
4314,conf/icip/JiangJWZ07,conf/lctrts/ZhangQWZZ06,True,5
4315,journals/eor/AkkermansBD04,conf/ismar/LooserGB07,False,5
4317,journals/informs/ChaudhryHM90,journals/firstmonday/Rieger10,False,3
4319,conf/vsgames/FreitasRLMP09,conf/aied/BoulayRLM07,True,4
4320,conf/esws/WangXZY07,conf/pcm/WangXWM04,False,3
4321,reference/opt/AhmedS09,conf/gecco/LoshchilovSS10a,False,2
4324,conf/icpr/PekalskaD00,conf/ami/PetersenHNG08,False,4
4325,journals/jifs/CarboMD04,journals/artmed/AntalFTMM03,False,3
4326,journals/endm/HortonB05,conf/imc/HortonL03,True,7
4327,conf/fskd/MoLSZZ09,conf/wise/LinGTZZZ02,False,8
4328,conf/date/KoehlBLKP98,journals/ife/MeuerLKHS09,False,2
4329,conf/sigcse/ButlerEW88,conf/cade/ButlerLMO86,True,7
4330,conf/acg/BleicherH09,conf/cidm/FattaHR09,True,5
4331,journals/rts/LimeR09,journals/ijdmb/AhmadR10,True,5
4332,journals/prl/Pavlidis03,journals/pami/LeeP88,True,3
4333,conf/iv/Hou03,journals/ieicet/YangWHIL10,True,5
4334,conf/acid/Spillner05,conf/birthday/BrunjesHHMNSV92,False,2
4335,conf/europar/ZanikolasS04,conf/ifip6-8/AlexiouTS03,False,4
4336,conf/icse/HallRZN10,conf/icira/ZhaoWJQ08,False,6
4337,journals/eaai/HuangCCYC09,journals/eswa/HuangLYCL10,True,1
4339,conf/sat/KojevnikovKY09,journals/bmcbi/ChanTHZH10,False,4
4340,conf/icip/SalahMA09,journals/dm/HsuCJ87,False,6
4342,conf/cikm/ShanksW03,conf/icpp/ZhouLLL06,False,2
4343,journals/icom/DuringWB06,journals/jocn/GaalLFR11,False,7
4344,journals/wicomm/SpencerSS04,conf/iq/GoaKL06,False,6
4345,conf/cscwd/ChenCHD06,journals/tsmc/MouGQC08,False,2
4346,conf/dexa/HungMGWJ93,conf/cdc/MartinCE08,True,8
4347,conf/icsnw/HessIO04,conf/orm/EdelweissOCPMP94,True,7
4348,conf/aiml/Kurucz00,journals/jolli/Erdelyi-SzaboKK08,True,5
4349,conf/ispec/ParkL08,journals/ieicet/CheonL06,False,5
4350,conf/vbc/FuchsSPGHLWP96,journals/presence/LeeHS02,True,7
4354,journals/comcom/LiuTZ09,journals/ieicet/LeeWKT05,False,6
4356,journals/mp/LodiM03,conf/fpl/LodiGCCCT04,False,6
4357,journals/automatica/ShustinF07,journals/siamco/ShustinFFC08,True,3
4358,conf/icra/LeeZX03,conf/icis/ZhangL04,False,1
4359,conf/icchp/DiggleKEB02,journals/interactions/Kurniawan07,True,7
4360,conf/grc/Chen07,conf/icde/ChenDYR08,False,4
4361,conf/icdcs/Venkatesan89,journals/csi/VenkatesanC09,False,1
4362,tr/ibm/LILOG58,journals/tjs/WismullerL00,False,8
4363,journals/ife/000510,conf/hpcn/MunzLZBSB99,False,6
4364,journals/aes/DizGGSP07,journals/jscic/DiazFFGP09,True,6
4365,conf/hicss/SekiHOT95,conf/kes/AlmeidaJF98,False,2
4366,conf/dac/RamanCOD07,conf/icip/PattichisZR01,False,1
4367,conf/cidu/DingYZLHZ10,conf/sigir/LaffertyZ01,True,2
4368,conf/vtc/ZhangKB08,journals/mansci/LiZ08,True,4
4369,conf/icws/Engelen03,conf/IEEEpact/BirchEGS06,True,2
4370,conf/fskd/QuLWMW09,conf/serp/FawcettGI05,False,1
4371,journals/bmcbi/LiuLTLGG09,conf/rskt/LiuXWWS06,False,7
4372,conf/csse/TianWG08,conf/ccece/LawniczakWS09,False,8
4373,conf/date/CaoN10,journals/jcst/ZhouZCFH00,True,6
4374,conf/aspdac/LeeM05,conf/paste/AkgulM02,True,4
4375,journals/dam/Valembois01,journals/tcom/MartinVFT04,True,6
4376,conf/smc/MooreENOS07,journals/winet/RutaZGNBTCS10,False,3
4377,journals/tvcg/WeiLMK04,journals/ijait/NiuLDS04,False,8
4379,journals/pe/OzkasapCYK10,journals/dm/KucukcifciL04,True,2
4380,conf/uss/ZhangPU08,conf/aisc/LiuZ06,False,5
4381,journals/ieeesp/Wayner04,journals/ijcv/HuttenlocherW92,True,1
4382,journals/login/Haas97,journals/software/RechBH07,True,6
4383,journals/jss/HostRDNN01,conf/mdm/AnginBH10,False,2
4384,journals/pr/LiXF07,conf/nas/RuanYCZF10,False,4
4385,journals/ieicet/SeoJPLK10,journals/nar/DavisLCBKWMASRR07,False,6
4387,conf/lwa/FoberHM08,conf/async/MallonUV99,False,8
4388,conf/ecrts/AlEnawyA04,journals/ewc/PlazaSP05,False,8
4389,conf/phsn/CohenD02,journals/nn/FristonK09,False,6
4390,conf/stoc/JayramKS03,journals/jcss/SinhaT97,True,4
4391,conf/gca/ShrivastavaKG07,conf/icpp/VaravithyaM97,False,8
4392,conf/compsac/BurdM98,journals/sigcse/CumminsBH09,True,8
4394,journals/comcom/SevillanoPJC98,conf/iscas/Serrano-GotarredonaSALJCL07,True,1
4395,journals/tsp/AysalOC09,journals/corr/abs-1009-4409,True,4
4396,conf/trec/SculleyW07,conf/kdd/Sculley07,True,4
4397,journals/dm/Bryant96a,journals/ejc/BryantS99,True,7
4398,journals/jei/KutterP00,conf/icra/BurgueraCO07,False,7
4399,conf/jcdl/KochAG04,conf/rex/BarringerFGGO89,False,8
4400,conf/appinf/AllemandNP94,conf/cscwd/VivacquaMS05,False,5
4401,journals/corr/abs-cs-0505023,conf/amast/SutreFRC98,True,7
4402,conf/colis/ThelwallW05,journals/corr/abs-0911-3643,True,8
4404,journals/fgcs/HellyESM99,conf/avss/BanksJ0CSSBMMBK07,False,3
4405,journals/jcc/ZhangZ08,conf/vtc/LaiWT08,False,3
4406,journals/pami/TrierTJ97,journals/dtj/EdmondsonRBBBCCDDFJMMPRSTW95,False,4
4407,conf/asap/GalanisDG05,journals/vlsisp/MasselosCGM04,True,5
4409,journals/jocn/VuilleumierSSVGHD07,journals/jocn/GengRD09,True,1
4410,journals/presence/JaliliKMDGLWC96,conf/dlog/FaddoulFHM08,False,7
4412,conf/ssdbm/LeeLPZ08,journals/sigpro/HasanHH03,False,8
4413,journals/coling/FengCDZ04,journals/dmtcs/Pawale04,False,5
4414,conf/icnc/TanQJCW09,conf/aied/RazzaqFNHKJRKMTUWMACLR05,False,4
4415,conf/icassp/WangK08,journals/cce/Ferrer-NadalYGP07,False,7
4416,conf/mmm/SantosCSS98,conf/la-web/SantosNT05,True,5
4417,journals/ijait/RaftopoulouKST05,journals/tsmc/AhnCM07,False,7
4418,conf/icra/JiaMT06,journals/jcsc/YangZK08,False,1
4419,journals/prl/DemirA05,conf/icpr/TosunSD10,True,1
4421,conf/hicss/SrinivasanPS06,journals/dss/PaolucciSB02,False,3
4422,journals/bioinformatics/PappalardoMM08,conf/iastedCCS/OlivieriPV05,False,2
4423,journals/ras/NunezMLBS08,conf/ram/LorenzoMNPS04,True,2
4424,journals/orl/DeinekoHOW06,conf/fct/HoffmannT07,False,7
4426,conf/mdm/ZhangG04,conf/kdd/JiangG06,True,2
4427,conf/sigmod/Pruscino03,conf/ftcs/IyerLHPSS95,True,4
4428,conf/kbcs/RamaniCA89,conf/ijcai/Ramani71,True,2
4429,conf/iswc/AokiSP99,conf/civr/Aoki05,True,6
4430,conf/cdes/UhlH06,conf/cdes/Uhl08,True,8
4432,conf/sac/RyuCC10,conf/cikm/ChungKC09,True,4
4433,conf/coopis/RinderleRD04,journals/ijcis/WeberRRW09,True,5
4434,conf/wer/BastosC03,conf/cibse/SilvaAMC07,True,4
4435,journals/dmtcs/HamidaCBF08,conf/wimob/CheliusWC08,True,3
4436,conf/ispa/TianZDZ05,conf/icmcs/PaiCDSK09,False,5
4438,journals/ieicet/SuzukiKF07,journals/jcc/JugG03,False,8
4439,conf/iccad/WangNWXV07,conf/mss/WangBML04,False,8
4440,journals/isci/RabasedaRS96,conf/dolap/MessaoudRBM06,True,8
4441,journals/concurrency/WellsCC04,conf/webnet/PrestonCW99,True,8
4442,conf/pdpta/TjiongL08,conf/imsa/JarnikovSL05,True,7
4443,conf/micai/JarurM06,conf/asiams/ShanmuganathanSPM08,True,8
4444,conf/iconip/WuWNMZ06,conf/saicsit/CloughRKGM10,False,8
4445,journals/comsur/YangVO06,conf/robocup/AghazadehSH07,False,8
4447,conf/dac/BoppanaMJFB99,journals/jgo/WenLW10,False,7
4448,conf/saci/BoncaloUPVA07,conf/future/KimL92,False,1
4449,journals/siamcomp/FeigenbaumKMSZ08,conf/avss/ThiLZCW09,False,4
4450,conf/mata/GilGD03,conf/dexaw/TejedorGFLPMGOMCC07,True,4
4451,conf/acl/LiuCJ07,journals/kbs/SunC07,True,5
4453,conf/eurosam/Smit79,conf/eurocal/SmitGM87,True,6
4454,conf/fgr/MartinD00,conf/isi/KimY07,False,4
4455,conf/vr/ZydaMBK02,conf/iscis/Kantarci05,False,2
4456,conf/icmcs/ZhaoTN09,conf/artcom/JainVSR09,False,6
4457,journals/amc/CafaroGAK10,journals/tvcg/HeerB10,False,8
4458,conf/dac/LiMR03,journals/cj/SilvaF09,False,8
4459,conf/sac/Lee-KlenzSW10,journals/Lobjet/SampaioP99,True,7
4460,journals/corr/abs-0808-4104,journals/di/Kenneally04,False,6
4461,journals/computer/Woodward93,conf/flairs/YiFG08,False,2
4462,conf/ncm/Minaei-BidgoliR08,conf/ike/TaghikhakiMM08,True,7
4463,conf/vrml/WojciechowskiWWC04,conf/pakdd/KobylinskiW08,False,5
4464,conf/dphoto/JinLD10,conf/icassp/Jin08,True,6
4466,journals/cn/MonacoCMRB06,conf/snpd/JiaZFL04,False,8
4467,conf/geoinformatics/CaiGLZ10,conf/iccS/JinlanSZL03,False,8
4468,conf/emsoft/YangSWB04,conf/huc/Yang09,False,3
4469,journals/jcc/BordnerH03,journals/bioinformatics/Bordner08,True,7
4470,journals/tcom/MartinVFT04,journals/arscom/ChartrandKMS97,False,1
4471,conf/gecco/WuS07,conf/acri/LawniczakWS10,False,1
4472,conf/oopsla/ClarkePN98,conf/sc/GrinbergDNYKK06,False,7
4475,conf/smc/BabbM07,conf/gecco/Babb10,True,7
4477,journals/ijar/HeiderD97,journals/tit/BalachandranA97,False,5
4478,conf/pcm/ZhaoDKZC07,conf/sara/ZhangSH02,False,8
4479,conf/iccad/LiuSCCK93,journals/tcad/TanYZKS89,True,2
4481,conf/hicss/SchwindSS10,conf/africacrypt/HermansSBVP10,False,6
4483,conf/percom/GallaisCSS06,journals/tcs/Simplot99,True,2
4484,conf/setn/Jacobs06,conf/dagm/JacobsHH04,True,3
4485,conf/wimob/BoudourTM08,conf/nolisp/StollFM07,False,8
4486,journals/hij/DAgostinoHJMPRV08,conf/gecco/WangRW05,False,1
4488,journals/intr/YauHCY03,journals/joi/SarabiaGSP10,False,7
4489,journals/appml/DongLL09,journals/ras/PetersB96,False,7
4490,conf/atc/YangJT06,conf/robocup/EsakiSAI01,False,1
4492,journals/jdcta/AliMRK09,journals/bc/MahaniCW05,False,8
4493,conf/pdpta/Toke07,journals/jifs/KhushabaAAAZ09,False,4
4495,journals/bmcbi/GuoLCZD09,conf/ntms/MokhovLW09,False,5
4496,conf/wscg/FarrugiaAP04,journals/cad/BenouamerMP94,True,2
4498,conf/lssc/GeorgievaLPPIZ97,conf/dsvis/McBryanG08,False,6
4499,conf/ncm/RenFSSZ10,conf/fskd/ZouXGSL09,False,3
4500,journals/jcisd/BarrecaGQLSC03,journals/jcamd/CarrieriCBA02,True,7
4502,journals/iandc/HofmannP02,conf/btw/CordesBHL87,False,3
4503,conf/vtc/ThieleSWJ09,conf/vtc/ThieleSSJZ08,True,2
4504,journals/fuin/Laird05,conf/galop/Laird05,True,7
4505,conf/icai/UllahAKHW10,conf/fpl/OppoldSKRKS05,False,7
4506,conf/sasp/IrturkBMK08,journals/jasis/KrackerP03,False,4
4508,journals/jdcta/MinHKLK08,journals/fgcs/HoekstraHAS04,False,8
4509,conf/iccS/ArtoliS06,conf/dasfaa/KohY05,False,1
4510,conf/ismir/JacobsonSF08,conf/icse/Vick79,False,1
4511,conf/infocom/JooLS08,journals/sac/Tsionas04,False,5
4512,conf/lrec/GroverGTB08,conf/assistive/SimpsonLBJKB98,False,6
4513,conf/cia/ErfurthKRBL08,journals/entcs/BraunPSW09,False,3
4516,journals/isi/AutrusseauG03,conf/acl/MoschittiQBM07,False,6
4517,conf/sigir/BozzonBFNDMNPAPLZBWC09,journals/jdi/LoiDMMCIKB08,False,4
4518,conf/eurocast/HernandezCNDI07,conf/eurocast/Fernandez-PerezDHC05,True,7
4519,journals/dke/MohaniaAG07,journals/pervasive/GuptaRSS06,False,8
4521,conf/otm/ClementePOBS06,journals/jucs/OrtegaCBPC10,True,6
4522,journals/tit/WangZH05,journals/jcst/SunWW08,False,6
4523,conf/sspr/ParedesVC04,conf/icpr/PalaciosVK02,True,8
4524,conf/hci/AkessonE07,conf/hicss/RoussinovCI07,True,5
4525,conf/www/BayardoMS07,conf/sigmod/Bayardo98,True,3
4526,conf/icmla/Zhang07,conf/compsac/ZhangXC01,False,3
4527,journals/jacm/LeinerNSW59,journals/ibmrd/Weinberger79,True,6
4528,journals/dm/Jiang08,conf/isnn/JiangZS09,False,2
4529,conf/icmla/Zhang07,journals/cluster/ZhaoZF06,False,6
4530,journals/pr/KristanPKL09,conf/robocup/NakashimaUI03,False,6
4531,conf/grc/YangWQZ10,conf/wsc/GuptaA91,False,8
4532,conf/premi/LiSPL05,conf/premi/ZhouSPL07,True,7
4533,conf/icip/BasuCW05,conf/3dpvt/ChengB02,True,8
4535,conf/broadnets/ZhangWZZ06,journals/ijmms/SunZ06,False,6
4536,journals/corr/abs-0907-4877,journals/ijcat/XiaoG08,False,3
4538,conf/icic/ChenYZ08,journals/bmcbi/ZhangZCSRK08,False,3
4539,journals/ejc/CahaK97,conf/gecco/RossGFB02,False,1
4540,journals/esi/CerffPGHS09,conf/ismir/Jacobson06,False,5
4541,conf/riao/PsarrasJ07,journals/ijcat/PatlitzianasPFP05,True,4
4544,journals/ivc/CampbellDGOT04,conf/siggraph/CooperCG03,True,5
4546,conf/sma/GreenTS02,journals/tis/Gripenberg06,False,4
4547,journals/bioinformatics/LiuLTGGZKL10,conf/cikm/LiuJK06,False,7
4548,journals/tit/AdamsM89,conf/idtrust/GarsonA08,True,6
4549,conf/iscc/KimYKK06,conf/icc/KimYK07,True,4
4551,journals/cacm/JohnsonNZM93,journals/cce/Sahinidis04,False,2
4552,conf/iaai/ReynoldsB93,conf/hsc/BeckM09,True,1
4553,conf/crypto/Landau04,journals/bc/SardesaiFBCHQLOVS01,False,4
4554,conf/ipc/OkabeTYDI07,conf/saint/OkabeSIIE06,True,4
4555,conf/lsms/LiR10,conf/lsms/HuangR10,True,1
4556,journals/ibmsj/BraninHSCC65,journals/endm/EscalanteMN04,False,6
4557,conf/cis/SunZSC05,journals/cn/ChenZMP09,False,4
4558,conf/eccv/GallYG10,journals/jmiv/GallPSRS07,True,1
4559,journals/trob/PallottinoSBF07,conf/virtual-lab/BalestrinoBCCPPT04,True,1
4560,conf/compsac/SunA07,conf/apsec/Sun05,True,1
4561,conf/sspr/PaschalakisL00,conf/icmcs/YangP04,False,8
4563,conf/sigmetrics/DeyKTKG93,conf/ftcs/SinghK92,True,8
4564,conf/graphicsinterface/LiK03,journals/smr/ShatnawiLSN10,False,2
4565,conf/ats/ZengCC99,conf/prdc/ChenHLC07,True,7
4566,conf/icas/LiMPWC09,conf/icws/ZulkernineMCW09,True,8
4567,conf/isnn/XiaoZYLL09,conf/ifip8/QinZYX07,False,8
4569,journals/wicomm/SrivCK08,journals/comcom/SupittayapornpongSK10,True,7
4570,journals/tog/SolerSBD03,conf/vmv/ReckRGG02,False,5
4571,conf/icpads/JihFC94,journals/tc/TolentinoTC09,False,1
4573,conf/ipco/DashGL07,conf/fpl/LodiMBCDC06,False,7
4574,journals/amai/ReindersPN94,journals/aicom/ReindersVVABBBDHKKSW91,True,2
4575,conf/approx/SwamyK02,conf/micro/ShangPKJ04,False,6
4576,conf/vts/SongMYP07,conf/dft/YiK08,True,2
4577,conf/bmvc/GallRG10,conf/cvpr/YaoGG10,True,1
4578,conf/csie/WuLGMH09,conf/wspi/0002Y04,False,7
4579,journals/eik/Wiedermann89,conf/ecal/Wiedermann05,True,2
4580,journals/ita/WeberS91,conf/eds/Weber86,False,2
4581,conf/cw/ChengLXWDJ08,conf/iros/XuGDAFS09,False,5
4582,conf/nips/CarnevaleTCB94,conf/ieaaie/MeijerV05,False,5
4583,journals/apjor/LiuDL09,conf/icde/LiuJ09,False,7
4584,conf/vlsid/VeeramachaneniKVSSS08,conf/isvlsi/VeeramachaneniKASS07,True,1
4585,journals/pr/ChowdhuryM97,conf/iicai/JanaC05,True,8
4586,conf/iccnmc/ZhaoALWG05,journals/tit/HamadaHMY00,False,3
4587,journals/amc/MondalBM07,journals/questa/MasuyamaT02,False,4
4589,journals/cj/LloretSCG10,conf/dac/Patel06,False,4
4591,journals/ibmsj/Shah79,conf/psb/CooperHWWP02,False,5
4592,conf/icccn/KimRD04,conf/icapr/RacherlaRO01,True,7
4593,conf/sac/CobosA02,conf/ipmu/Aguilar-CrespoPA92,True,4
4594,journals/ijsysc/ZhouD07,conf/edbt/ZhouP09,False,1
4596,conf/hci/SantosSGPAJBJPWCABPHM07,conf/digitel/ChenC08,False,4
4598,conf/iwec/LimBPL07,conf/iscas/ShahS07,False,6
4599,conf/hci/SuLYFD97,conf/foga/FoxM90,False,1
4600,conf/sec/PangalosK96,conf/icics/FatemiEA09,False,3
4601,journals/vc/ZhangCFWP10,conf/ccs/WangLWTZ09,False,2
4603,journals/tsmc/ErdincBWK08a,journals/ires/ORourkeRWES97,False,1
4606,conf/icml/DredzeCP08,conf/epia/LucasJPPM07,False,8
4607,conf/emnlp/SolorioL08,journals/fcsc/SunLDS08,False,8
4608,conf/ictai/BesJ05,journals/ipl/BouquetJ97,True,1
4609,conf/mobihoc/BredinDHR05,conf/latin/BateniH10,True,8
4611,conf/networking/ZaimPR02,conf/geoinformatics/LuLL10,False,3
4612,conf/icse/JarzabekBZZ03,conf/csmr/KoschkeJCI09,True,7
4613,conf/elpub/HanssonKM05,journals/csur/Presser75a,False,1
4614,conf/icycs/WangZQ08,conf/webi/LiCQ07,False,1
4616,conf/sigcse/GehringerCDJ08,conf/sigcse/HolzAJ07,True,5
4617,conf/smile/KanazawaK00,conf/mva/Kanatani98,True,5
4618,conf/hpcn/TheveninBMW94,conf/aiia/BandiniMPS01,False,8
4619,journals/tog/XuLZCXC10,conf/miccai/ZhangXSM06,False,7
4620,conf/hicss/MartzCW99,conf/hicss/BeckM07,True,8
4621,conf/icwe/WizaWC03,conf/rsfdgrc/TerleckiW07,False,6
4622,journals/ieicet/SongQJM08,conf/gecco/BadranR07,False,6
4623,conf/isnn/TaoWJZ07,journals/ir/MittendorfMS00,False,2
4624,journals/ieicet/JungA05,journals/pami/HadjidemetriouGN04,False,6
4625,conf/wimob/LandryB08,conf/synasc/ColesaPIA07,False,5
4626,journals/corr/abs-0806-0189,conf/ecis/BergerBC04,True,3
